Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 260		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
18.35	63.00	155.89
18.40	67.69	155.89
18.45	72.57	155.89
18.50	78.14	155.89
18.55	83.72	155.89
18.60	88.35	155.90
18.65	94.09	155.90
18.70	101.09	155.90
18.75	108.35	155.90
18.80	115.10	155.90
18.85	120.76	155.90
18.90	128.03	155.91
18.95	136.72	155.91
19.00	144.25	155.90
19.05	150.34	155.90
19.10	159.40	155.91
19.15	169.06	155.91
19.20	178.51	155.91
19.25	185.81	155.91
19.30	195.51	155.92
19.35	206.99	155.92
19.40	217.41	155.91
19.45	228.54	155.91
19.50	236.87	155.92
19.55	247.73	155.92
19.60	260.82	155.93
19.65	272.50	155.93
19.70	281.43	155.92
19.75	294.07	155.92
19.80	307.69	155.93
19.85	320.18	155.93
19.90	332.44	155.93
19.95	342.04	155.93
20.00	354.79	155.93
20.05	368.31	155.93
20.10	380.32	155.93
20.15	389.15	155.94
20.20	399.33	155.94
20.25	410.12	155.94
20.30	417.87	155.94
20.35	422.79	155.94
20.40	427.89	155.94
20.45	431.12	155.94
20.50	432.57	155.94
20.55	431.25	155.94
20.60	429.24	155.94
20.65	424.72	155.95
20.70	417.97	155.95
20.75	410.42	155.96
20.80	403.64	155.96
20.85	395.08	155.96
20.90	383.47	155.96
20.95	373.51	155.96
21.00	364.87	155.96
21.05	351.81	155.96
21.10	339.79	155.96
21.15	324.61	155.97
21.20	311.14	155.97
21.25	299.87	155.97
21.30	284.27	155.97
21.35	266.84	155.97
21.40	250.73	155.97
21.45	234.38	155.97
21.50	222.78	155.97
21.55	207.95	155.98
21.60	192.60	155.98
21.65	179.97	155.98
21.70	171.16	155.98
21.75	160.81	155.98
21.80	149.10	155.98
21.85	140.00	155.99
21.90	132.62	155.99
21.95	123.61	155.98
22.00	114.71	155.98
22.05	106.98	155.99
22.10	101.65	155.99
22.15	95.88	155.99
22.20	89.26	155.99
22.25	85.71	155.99
22.30	82.01	155.99
22.35	78.61	155.98
22.40	76.08	155.98
22.45	73.65	155.99
22.50	72.20	155.99
22.55	70.53	156.00
22.60	69.09	156.00
22.65	68.27	156.00
22.70	68.07	156.00
22.75	68.08	156.00
22.80	68.76	156.00
22.85	69.75	156.00
22.90	70.90	155.99
22.95	72.61	155.99
23.00	75.19	156.00
23.05	77.73	156.00
23.10	79.76	156.00
23.15	82.54	156.00
23.20	86.47	155.99
23.25	89.72	155.99
23.30	92.70	156.00
23.35	97.55	156.00
23.40	102.13	155.99
23.45	108.07	155.99
23.50	113.93	156.00
23.55	120.08	156.00
23.60	125.33	156.00
23.65	131.62	156.00
23.70	139.88	156.01
23.75	147.06	156.01
23.80	152.99	156.00
23.85	161.45	156.00
23.90	171.06	156.00
23.95	180.14	156.00
24.00	187.45	156.01
24.05	196.81	156.01
24.10	208.54	156.01
24.15	218.58	156.01
24.20	227.20	156.01
24.25	238.78	156.01
24.30	251.17	156.02
24.35	263.71	156.02
24.40	273.13	156.02
24.45	285.05	156.02
24.50	298.74	156.01
24.55	311.63	156.01
24.60	327.50	156.02
24.65	340.62	156.02
24.70	351.43	156.02
24.75	366.04	156.02
24.80	381.56	156.01
24.85	396.12	156.01
24.90	407.45	156.01
24.95	420.75	156.01
25.00	436.28	156.02
25.05	449.74	156.02
25.10	459.34	156.02
25.15	471.25	156.03
25.20	483.14	156.03
25.25	493.13	156.02
25.30	499.83	156.02
25.35	507.21	156.02
25.40	514.41	156.02
25.45	518.94	156.02
25.50	521.68	156.02
25.55	524.30	156.02
25.60	525.57	156.02
25.65	525.56	156.02
25.70	524.10	156.02
25.75	521.66	156.02
25.80	518.89	156.02
25.85	514.47	156.02
25.90	507.57	156.02
25.95	500.48	156.02
26.00	494.33	156.02
26.05	484.11	156.02
26.10	472.49	156.02
26.15	460.23	156.03
26.20	449.49	156.03
26.25	436.57	156.02
26.30	420.50	156.02
26.35	406.90	156.03
