# Press Shift+Enter to add data
# Press Ctrl+S to save

#T(°C)	Uh(mV)	Up(mV)

67.0	-49	1419
67.0	-49	1419
67.0	-49	1419
67.0	-49	1419
67.0	-49	1419
66.9	-49	1420
66.9	-49	1420
66.9	-49	1420
66.9	-49	1420
66.9	-49	1420
66.8	-49	1420
66.8	-49	1420
66.8	-49	1420
66.8	-49	1420
67.0	-49	1421
67.0	-49	1421
67.0	-49	1421
67.0	-49	1421
67.0	-49	1420
67.0	-49	1420
67.0	-49	1420
67.0	-49	1420
67.0	-49	1420
66.5	-49	1421
66.5	-49	1421
66.5	-49	1421
66.5	-49	1421
66.5	-49	1421
66.6	-49	1422
66.6	-49	1422
66.6	-49	1422
66.6	-49	1422
66.7	-49	1421
66.7	-49	1421
66.7	-49	1421
66.7	-49	1421
66.3	-49	1422
66.3	-49	1422
66.3	-49	1422
66.3	-49	1422
66.3	-49	1422
66.4	-49	1423
66.4	-49	1423
66.4	-49	1423
66.4	-49	1423
66.4	-49	1423
66.1	-49	1423
66.1	-49	1423
66.1	-49	1423
66.1	-49	1423
66.2	-49	1424
66.2	-49	1424
66.2	-49	1424
66.2	-49	1424
66.2	-49	1424
66.3	-49	1424
66.3	-49	1424
66.3	-49	1424
66.3	-49	1424
66.3	-49	1424
66.3	-49	1424
66.3	-49	1424
66.3	-49	1424
66.3	-49	1424
66.3	-49	1425
66.3	-49	1425
66.3	-49	1425
66.3	-49	1425
65.9	-49	1425
65.9	-49	1425
65.9	-49	1425
65.9	-49	1425
65.9	-49	1425
65.9	-49	1425
65.9	-49	1425
65.9	-49	1425
65.9	-49	1425
65.9	-49	1425
66.0	-49	1425
66.0	-49	1425
66.0	-49	1425
66.0	-49	1425
66.0	-49	1425
66.0	-50	1425
66.0	-50	1425
66.0	-50	1425
66.0	-50	1425
65.7	-50	1426
65.7	-50	1426
65.7	-50	1426
65.7	-50	1426
65.7	-50	1426
66.0	-50	1427
66.0	-50	1427
66.0	-50	1427
66.0	-50	1427
65.9	-50	1427
65.9	-50	1427
65.9	-50	1427
65.9	-50	1427
65.9	-50	1427
65.4	-50	1427
65.4	-50	1427
65.4	-50	1427
65.4	-50	1427
65.4	-50	1427
65.3	-50	1427
65.3	-50	1427
65.3	-50	1427
65.3	-50	1427
65.7	-50	1428
65.7	-50	1428
65.7	-50	1428
65.7	-50	1428
65.3	-50	1427
65.3	-50	1427
65.3	-50	1427
65.3	-50	1427
65.3	-50	1427
65.6	-50	1429
65.6	-50	1429
65.6	-50	1429
65.6	-50	1429
65.6	-50	1429
65.4	-50	1429
65.4	-50	1429
65.4	-50	1429
65.4	-50	1429
65.4	-50	1429
65.0	-50	1429
65.0	-50	1429
65.0	-50	1429
65.0	-50	1429
65.2	-50	1430
65.2	-50	1430
65.2	-50	1430
65.2	-50	1430
65.2	-50	1430
65.2	-50	1430
65.2	-50	1430
65.2	-50	1430
65.2	-50	1430
65.2	-50	1430
64.9	-50	1430
64.9	-50	1430
64.9	-50	1430
64.9	-50	1430
64.9	-50	1430
64.9	-50	1430
64.9	-50	1430
64.9	-50	1430
64.9	-50	1430
65.0	-50	1430
65.0	-50	1430
65.0	-50	1430
65.0	-50	1430
64.8	-50	1431
64.8	-50	1431
64.8	-50	1431
64.8	-50	1431
64.8	-50	1431
64.8	-50	1431
64.8	-50	1431
64.8	-50	1431
64.8	-50	1431
64.8	-50	1431
64.9	-50	1431
64.9	-50	1431
64.9	-50	1431
64.9	-50	1431
64.6	-50	1432
64.6	-50	1432
64.6	-50	1432
64.6	-50	1432
64.5	-50	1432
64.5	-50	1432
64.5	-50	1432
64.5	-50	1432
64.5	-50	1432
64.6	-50	1432
64.6	-50	1432
64.6	-50	1432
64.6	-50	1432
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.6	-50	1433
64.4	-50	1433
64.4	-50	1433
64.4	-50	1433
64.4	-50	1433
64.4	-50	1433
64.2	-50	1434
64.2	-50	1434
64.2	-50	1434
64.2	-50	1434
64.2	-50	1434
64.1	-50	1434
64.1	-50	1434
64.1	-50	1434
64.1	-50	1434
64.3	-50	1434
64.3	-50	1434
64.3	-50	1434
64.3	-50	1434
64.3	-50	1434
64.6	-50	1434
64.6	-50	1434
64.6	-50	1434
64.6	-50	1434
64.6	-50	1434
64.2	-51	1434
64.2	-51	1434
64.2	-51	1434
64.2	-51	1434
64.2	-51	1434
63.9	-51	1435
63.9	-51	1435
63.9	-51	1435
63.9	-51	1435
64.1	-51	1435
64.1	-51	1435
64.1	-51	1435
64.1	-51	1435
64.1	-51	1435
63.8	-51	1435
63.8	-51	1435
63.8	-51	1435
63.8	-51	1435
63.9	-51	1436
63.9	-51	1436
63.9	-51	1436
63.9	-51	1436
63.9	-51	1436
63.7	-51	1435
63.7	-51	1435
63.7	-51	1435
63.7	-51	1435
63.7	-51	1435
63.9	-51	1436
63.9	-51	1436
63.9	-51	1436
63.9	-51	1436
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.5	-51	1436
63.5	-51	1436
63.5	-51	1436
63.5	-51	1436
63.5	-51	1436
63.5	-51	1437
63.5	-51	1437
63.5	-51	1437
63.5	-51	1437
63.5	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.6	-51	1437
63.4	-51	1437
63.4	-51	1437
63.4	-51	1437
63.4	-51	1437
63.2	-51	1438
63.2	-51	1438
63.2	-51	1438
63.2	-51	1438
63.2	-51	1438
63.0	-51	1438
63.0	-51	1438
63.0	-51	1438
63.0	-51	1438
63.0	-51	1438
63.3	-51	1439
63.3	-51	1439
63.3	-51	1439
63.3	-51	1439
63.0	-51	1439
63.0	-51	1439
63.0	-51	1439
63.0	-51	1439
63.1	-51	1438
63.1	-51	1438
63.1	-51	1438
63.1	-51	1438
63.1	-51	1438
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
63.3	-51	1439
63.3	-51	1439
63.3	-51	1439
63.3	-51	1439
63.3	-51	1439
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
63.1	-51	1439
62.7	-51	1439
62.7	-51	1439
62.7	-51	1439
62.7	-51	1439
63.1	-51	1440
63.1	-51	1440
63.1	-51	1440
63.1	-51	1440
63.1	-51	1440
62.7	-51	1440
62.7	-51	1440
62.7	-51	1440
62.7	-51	1440
62.9	-51	1440
62.9	-51	1440
62.9	-51	1440
62.9	-51	1440
62.9	-51	1440
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.8	-51	1441
62.3	-51	1441
62.3	-51	1441
62.3	-51	1441
62.3	-51	1441
62.3	-51	1441
62.3	-51	1441
62.3	-51	1441
62.3	-51	1441
62.3	-51	1441
62.3	-51	1442
62.3	-51	1442
62.3	-51	1442
62.3	-51	1442
62.3	-51	1442
62.3	-51	1442
62.3	-51	1442
62.3	-51	1442
62.3	-51	1442
62.3	-51	1442
62.1	-52	1442
62.1	-52	1442
62.1	-52	1442
62.1	-52	1442
62.1	-52	1442
62.3	-52	1442
62.3	-52	1442
62.3	-52	1442
62.3	-52	1442
62.2	-52	1441
62.2	-52	1441
62.2	-52	1441
62.2	-52	1441
62.2	-52	1441
62.3	-52	1442
62.3	-52	1442
62.3	-52	1442
62.3	-52	1442
62.0	-52	1443
62.0	-52	1443
62.0	-52	1443
62.0	-52	1443
62.0	-52	1443
61.7	-52	1443
61.7	-52	1443
61.7	-52	1443
61.7	-52	1443
61.7	-52	1443
61.8	-52	1442
61.8	-52	1442
61.8	-52	1442
61.8	-52	1442
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
62.0	-52	1443
62.0	-52	1443
62.0	-52	1443
62.0	-52	1443
62.0	-52	1443
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
61.8	-52	1443
61.6	-52	1443
61.6	-52	1443
61.6	-52	1443
61.6	-52	1443
61.6	-52	1443
61.7	-52	1444
61.7	-52	1444
61.7	-52	1444
61.7	-52	1444
61.6	-52	1444
61.6	-52	1444
61.6	-52	1444
61.6	-52	1444
61.6	-52	1444
61.4	-52	1443
61.4	-52	1443
61.4	-52	1443
61.4	-52	1443
61.5	-52	1444
61.5	-52	1444
61.5	-52	1444
61.5	-52	1444
61.5	-52	1444
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.1	-52	1444
61.1	-52	1444
61.1	-52	1444
61.1	-52	1444
61.2	-52	1445
61.2	-52	1445
61.2	-52	1445
61.2	-52	1445
61.2	-52	1444
61.2	-52	1444
61.2	-52	1444
61.2	-52	1444
61.2	-52	1444
61.5	-52	1445
61.5	-52	1445
61.5	-52	1445
61.5	-52	1445
61.5	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
61.3	-52	1445
60.9	-52	1444
60.9	-52	1444
60.9	-52	1444
60.9	-52	1444
61.1	-52	1445
61.1	-52	1445
61.1	-52	1445
61.1	-52	1445
61.1	-52	1445
60.8	-52	1445
60.8	-52	1445
60.8	-52	1445
60.8	-52	1445
60.8	-52	1445
60.6	-52	1445
60.6	-52	1445
60.6	-52	1445
60.6	-52	1445
60.7	-52	1445
60.7	-52	1445
60.7	-52	1445
60.7	-52	1445
60.7	-52	1445
60.7	-52	1446
60.7	-52	1446
60.7	-52	1446
60.7	-52	1446
60.6	-52	1445
60.6	-52	1445
60.6	-52	1445
60.6	-52	1445
60.6	-52	1445
60.7	-52	1446
60.7	-52	1446
60.7	-52	1446
60.7	-52	1446
60.7	-52	1446
60.6	-52	1445
60.6	-52	1445
60.6	-52	1445
60.6	-52	1445
60.5	-52	1446
60.5	-52	1446
60.5	-52	1446
60.5	-52	1446
60.5	-52	1446
60.5	-52	1446
60.5	-52	1446
60.5	-52	1446
60.5	-52	1446
60.4	-52	1446
60.4	-52	1446
60.4	-52	1446
60.4	-52	1446
60.4	-52	1446
60.3	-52	1446
60.3	-52	1446
60.3	-52	1446
60.3	-52	1446
60.3	-52	1446
60.3	-52	1446
60.3	-52	1446
60.3	-52	1446
60.3	-52	1446
60.3	-52	1446
60.2	-52	1446
60.2	-52	1446
60.2	-52	1446
60.2	-52	1446
60.3	-52	1447
60.3	-52	1447
60.3	-52	1447
60.3	-52	1447
60.3	-52	1447
60.3	-53	1446
60.3	-53	1446
60.3	-53	1446
60.3	-53	1446
60.3	-53	1446
60.2	-53	1447
60.2	-53	1447
60.2	-53	1447
60.2	-53	1447
60.2	-53	1447
60.2	-53	1447
60.2	-53	1447
60.2	-53	1447
60.2	-53	1447
60.1	-53	1447
60.1	-53	1447
60.1	-53	1447
60.1	-53	1447
60.3	-53	1447
60.3	-53	1447
60.3	-53	1447
60.3	-53	1447
60.3	-53	1447
60.0	-53	1447
60.0	-53	1447
60.0	-53	1447
60.0	-53	1447
60.0	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.6	-53	1447
59.6	-53	1447
59.6	-53	1447
59.6	-53	1447
59.6	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.7	-53	1447
59.4	-53	1447
59.4	-53	1447
59.4	-53	1447
59.4	-53	1447
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1447
59.5	-53	1447
59.5	-53	1447
59.5	-53	1447
59.5	-53	1447
59.5	-53	1447
59.5	-53	1447
59.5	-53	1447
59.5	-53	1447
59.4	-53	1448
59.4	-53	1448
59.4	-53	1448
59.4	-53	1448
59.4	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.5	-53	1448
59.3	-53	1448
59.3	-53	1448
59.3	-53	1448
59.3	-53	1448
59.3	-53	1448
59.2	-53	1448
59.2	-53	1448
59.2	-53	1448
59.2	-53	1448
59.2	-53	1448
59.4	-53	1448
59.4	-53	1448
59.4	-53	1448
59.4	-53	1448
59.1	-53	1448
59.1	-53	1448
59.1	-53	1448
59.1	-53	1448
59.1	-53	1448
59.2	-53	1448
59.2	-53	1448
59.2	-53	1448
59.2	-53	1448
59.2	-53	1448
59.0	-53	1449
59.0	-53	1449
59.0	-53	1449
59.0	-53	1449
59.2	-53	1447
59.2	-53	1447
59.2	-53	1447
59.2	-53	1447
59.2	-53	1447
58.9	-53	1448
58.9	-53	1448
58.9	-53	1448
58.9	-53	1448
58.9	-53	1448
58.9	-53	1448
58.9	-53	1448
58.9	-53	1448
58.9	-53	1448
59.0	-53	1448
59.0	-53	1448
59.0	-53	1448
59.0	-53	1448
59.0	-53	1448
59.0	-53	1448
59.0	-53	1448
59.0	-53	1448
59.0	-53	1448
58.7	-53	1449
58.7	-53	1449
58.7	-53	1449
58.7	-53	1449
58.7	-53	1449
58.7	-53	1448
58.7	-53	1448
58.7	-53	1448
58.7	-53	1448
58.6	-53	1449
58.6	-53	1449
58.6	-53	1449
58.6	-53	1449
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.5	-53	1449
58.5	-53	1449
58.5	-53	1449
58.5	-53	1449
58.5	-53	1449
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.4	-53	1449
58.4	-53	1449
58.4	-53	1449
58.4	-53	1449
58.4	-53	1449
58.2	-53	1449
58.2	-53	1449
58.2	-53	1449
58.2	-53	1449
58.2	-53	1449
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.6	-53	1448
58.2	-53	1449
58.2	-53	1449
58.2	-53	1449
58.2	-53	1449
58.5	-53	1449
58.5	-53	1449
58.5	-53	1449
58.5	-53	1449
58.5	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.3	-53	1449
58.3	-53	1449
58.3	-53	1449
58.3	-53	1449
58.3	-53	1449
58.2	-53	1449
58.2	-53	1449
58.2	-53	1449
58.2	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
58.1	-53	1449
57.8	-53	1449
57.8	-53	1449
57.8	-53	1449
57.8	-53	1449
57.8	-54	1449
57.8	-54	1449
57.8	-54	1449
57.8	-54	1449
57.8	-54	1449
57.9	-54	1449
57.9	-54	1449
57.9	-54	1449
57.9	-54	1449
57.9	-54	1449
57.9	-54	1449
57.9	-54	1449
57.9	-54	1449
57.9	-54	1449
57.9	-54	1450
57.9	-54	1450
57.9	-54	1450
57.9	-54	1450
57.5	-54	1450
57.5	-54	1450
57.5	-54	1450
57.5	-54	1450
57.5	-54	1450
57.7	-54	1449
57.7	-54	1449
57.7	-54	1449
57.7	-54	1449
57.7	-54	1449
57.5	-54	1450
57.5	-54	1450
57.5	-54	1450
57.5	-54	1450
57.4	-54	1449
57.4	-54	1449
57.4	-54	1449
57.4	-54	1449
57.7	-54	1449
57.7	-54	1449
57.7	-54	1449
57.7	-54	1449
57.7	-54	1449
57.6	-54	1450
57.6	-54	1450
57.6	-54	1450
57.6	-54	1450
57.4	-54	1450
57.4	-54	1450
57.4	-54	1450
57.4	-54	1450
57.4	-54	1450
57.3	-54	1449
57.3	-54	1449
57.3	-54	1449
57.3	-54	1449
57.2	-54	1448
57.2	-54	1448
57.2	-54	1448
57.2	-54	1448
57.2	-54	1448
57.6	-54	1448
57.6	-54	1448
57.6	-54	1448
57.6	-54	1448
57.6	-54	1448
57.3	-54	1449
57.3	-54	1449
57.3	-54	1449
57.3	-54	1449
57.1	-54	1449
57.1	-54	1449
57.1	-54	1449
57.1	-54	1449
57.1	-54	1449
56.9	-54	1449
56.9	-54	1449
56.9	-54	1449
56.9	-54	1449
56.9	-54	1449
57.2	-54	1448
57.2	-54	1448
57.2	-54	1448
57.2	-54	1448
57.2	-54	1448
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.8	-54	1448
56.8	-54	1448
56.8	-54	1448
56.8	-54	1448
56.8	-54	1448
56.8	-54	1449
56.8	-54	1449
56.8	-54	1449
56.8	-54	1449
56.4	-54	1449
56.4	-54	1449
56.4	-54	1449
56.4	-54	1449
56.4	-54	1449
56.8	-54	1449
56.8	-54	1449
56.8	-54	1449
56.8	-54	1449
56.8	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.6	-54	1449
56.6	-54	1449
56.6	-54	1449
56.6	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.7	-54	1449
56.6	-54	1449
56.6	-54	1449
56.6	-54	1449
56.6	-54	1449
56.6	-54	1449
56.9	-54	1449
56.9	-54	1449
56.9	-54	1449
56.9	-54	1449
56.9	-54	1449
56.8	-54	1448
56.8	-54	1448
56.8	-54	1448
56.8	-54	1448
57.0	-54	1448
57.0	-54	1448
57.0	-54	1448
57.0	-54	1448
57.0	-54	1448
56.3	-54	1449
56.3	-54	1449
56.3	-54	1449
56.3	-54	1449
56.3	-54	1449
56.5	-54	1448
56.5	-54	1448
56.5	-54	1448
56.5	-54	1448
56.5	-54	1448
56.9	-54	1448
56.9	-54	1448
56.9	-54	1448
56.9	-54	1448
56.1	-54	1449
56.1	-54	1449
56.1	-54	1449
56.1	-54	1449
56.1	-54	1449
56.4	-54	1449
56.4	-54	1449
56.4	-54	1449
56.4	-54	1449
56.4	-54	1449
56.2	-54	1449
56.2	-54	1449
56.2	-54	1449
56.2	-54	1449
56.1	-54	1448
56.1	-54	1448
56.1	-54	1448
56.1	-54	1448
56.2	-54	1449
56.2	-54	1449
56.2	-54	1449
56.2	-54	1449
56.2	-54	1449
55.8	-54	1449
55.8	-54	1449
55.8	-54	1449
55.8	-54	1449
55.8	-54	1449
56.0	-54	1449
56.0	-54	1449
56.0	-54	1449
56.0	-54	1449
56.1	-54	1449
56.1	-54	1449
56.1	-54	1449
56.1	-54	1449
56.2	-54	1448
56.2	-54	1448
56.2	-54	1448
56.2	-54	1448
56.2	-54	1448
56.2	-54	1449
56.2	-54	1449
56.2	-54	1449
56.2	-54	1449
56.2	-54	1449
55.7	-54	1449
55.7	-54	1449
55.7	-54	1449
55.7	-54	1449
56.0	-54	1449
56.0	-54	1449
56.0	-54	1449
56.0	-54	1449
56.0	-54	1449
55.8	-54	1448
55.8	-54	1448
55.8	-54	1448
55.8	-54	1448
56.0	-54	1449
56.0	-54	1449
56.0	-54	1449
56.0	-54	1449
56.0	-54	1449
55.8	-54	1448
55.8	-54	1448
55.8	-54	1448
55.8	-54	1448
55.9	-54	1449
55.9	-54	1449
55.9	-54	1449
55.9	-54	1449
55.9	-54	1449
55.6	-54	1449
55.6	-54	1449
55.6	-54	1449
55.6	-54	1449
55.6	-54	1449
55.5	-54	1449
55.5	-54	1449
55.5	-54	1449
55.5	-54	1449
55.6	-54	1448
55.6	-54	1448
55.6	-54	1448
55.6	-54	1448
55.6	-54	1448
55.8	-54	1448
55.8	-54	1448
55.8	-54	1448
55.8	-54	1448
55.6	-54	1448
55.6	-54	1448
55.6	-54	1448
55.6	-54	1448
55.7	-54	1448
55.7	-54	1448
55.7	-54	1448
55.7	-54	1448
55.7	-54	1448
55.6	-54	1449
55.6	-54	1449
55.6	-54	1449
55.6	-54	1449
55.6	-54	1449
55.2	-54	1449
55.2	-54	1449
55.2	-54	1449
55.2	-54	1449
55.2	-54	1449
55.2	-54	1449
55.2	-54	1449
55.2	-54	1449
55.2	-54	1449
55.3	-54	1448
55.3	-54	1448
55.3	-54	1448
55.3	-54	1448
55.3	-54	1448
55.1	-55	1448
55.1	-55	1448
55.1	-55	1448
55.1	-55	1448
55.1	-55	1448
54.9	-55	1447
54.9	-55	1447
54.9	-55	1447
54.9	-55	1447
54.9	-55	1447
55.1	-55	1448
55.1	-55	1448
55.1	-55	1448
55.1	-55	1448
55.1	-55	1448
55.2	-55	1448
55.2	-55	1448
55.2	-55	1448
55.2	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
54.9	-55	1448
54.9	-55	1448
54.9	-55	1448
54.9	-55	1448
54.9	-55	1448
54.8	-55	1448
54.8	-55	1448
54.8	-55	1448
54.8	-55	1448
54.8	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
55.0	-55	1448
54.7	-55	1447
54.7	-55	1447
54.7	-55	1447
54.7	-55	1447
54.8	-55	1448
54.8	-55	1448
54.8	-55	1448
54.8	-55	1448
54.8	-55	1448
54.6	-55	1448
54.6	-55	1448
54.6	-55	1448
54.6	-55	1448
54.6	-55	1448
54.7	-55	1447
54.7	-55	1447
54.7	-55	1447
54.7	-55	1447
54.4	-55	1448
54.4	-55	1448
54.4	-55	1448
54.4	-55	1448
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.3	-55	1447
54.3	-55	1447
54.3	-55	1447
54.3	-55	1447
54.6	-55	1447
54.6	-55	1447
54.6	-55	1447
54.6	-55	1447
54.6	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.5	-55	1447
54.3	-55	1448
54.3	-55	1448
54.3	-55	1448
54.3	-55	1448
54.3	-55	1448
54.2	-55	1446
54.2	-55	1446
54.2	-55	1446
54.2	-55	1446
54.2	-55	1446
54.3	-55	1447
54.3	-55	1447
54.3	-55	1447
54.3	-55	1447
54.2	-55	1446
54.2	-55	1446
54.2	-55	1446
54.2	-55	1446
54.2	-55	1446
54.1	-55	1446
54.1	-55	1446
54.1	-55	1446
54.1	-55	1446
54.1	-55	1446
54.0	-55	1447
54.0	-55	1447
54.0	-55	1447
54.0	-55	1447
54.2	-55	1448
54.2	-55	1448
54.2	-55	1448
54.2	-55	1448
54.2	-55	1448
53.8	-55	1446
53.8	-55	1446
53.8	-55	1446
53.8	-55	1446
54.0	-55	1447
54.0	-55	1447
54.0	-55	1447
54.0	-55	1447
54.0	-55	1447
53.8	-55	1447
53.8	-55	1447
53.8	-55	1447
53.8	-55	1447
53.8	-55	1447
54.0	-55	1447
54.0	-55	1447
54.0	-55	1447
54.0	-55	1447
54.0	-55	1447
54.1	-55	1446
54.1	-55	1446
54.1	-55	1446
54.1	-55	1446
54.0	-55	1446
54.0	-55	1446
54.0	-55	1446
54.0	-55	1446
54.0	-55	1446
53.6	-55	1447
53.6	-55	1447
53.6	-55	1447
53.6	-55	1447
53.9	-55	1446
53.9	-55	1446
53.9	-55	1446
53.9	-55	1446
53.9	-55	1446
53.5	-55	1446
53.5	-55	1446
53.5	-55	1446
53.5	-55	1446
53.5	-55	1446
53.4	-55	1447
53.4	-55	1447
53.4	-55	1447
53.4	-55	1447
53.7	-55	1445
53.7	-55	1445
53.7	-55	1445
53.7	-55	1445
53.7	-55	1445
53.6	-55	1446
53.6	-55	1446
53.6	-55	1446
53.6	-55	1446
53.6	-55	1446
53.6	-55	1445
53.6	-55	1445
53.6	-55	1445
53.6	-55	1445
53.4	-55	1446
53.4	-55	1446
53.4	-55	1446
53.4	-55	1446
53.4	-55	1446
53.3	-55	1446
53.3	-55	1446
53.3	-55	1446
53.3	-55	1446
53.2	-55	1446
53.2	-55	1446
53.2	-55	1446
53.2	-55	1446
53.2	-55	1446
53.6	-55	1445
53.6	-55	1445
53.6	-55	1445
53.6	-55	1445
53.6	-55	1445
53.6	-55	1446
53.6	-55	1446
53.6	-55	1446
53.6	-55	1446
53.0	-55	1446
53.0	-55	1446
53.0	-55	1446
53.0	-55	1446
53.0	-55	1446
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.0	-55	1446
53.0	-55	1446
53.0	-55	1446
53.0	-55	1446
53.0	-55	1446
53.4	-55	1445
53.4	-55	1445
53.4	-55	1445
53.4	-55	1445
53.2	-55	1445
53.2	-55	1445
53.2	-55	1445
53.2	-55	1445
52.9	-55	1446
52.9	-55	1446
52.9	-55	1446
52.9	-55	1446
52.9	-55	1446
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
53.3	-55	1445
52.8	-55	1445
52.8	-55	1445
52.8	-55	1445
52.8	-55	1445
52.8	-55	1445
52.8	-55	1445
52.8	-55	1445
52.8	-55	1445
52.8	-55	1445
53.2	-55	1445
53.2	-55	1445
53.2	-55	1445
53.2	-55	1445
53.2	-55	1445
53.0	-55	1444
53.0	-55	1444
53.0	-55	1444
53.0	-55	1444
53.3	-55	1443
53.3	-55	1443
53.3	-55	1443
53.3	-55	1443
53.3	-55	1443
52.5	-55	1446
52.5	-55	1446
52.5	-55	1446
52.5	-55	1446
52.5	-55	1446
52.6	-55	1443
52.6	-55	1443
52.6	-55	1443
52.6	-55	1443
52.6	-55	1443
52.4	-55	1445
52.4	-55	1445
52.4	-55	1445
52.4	-55	1445
52.7	-55	1445
52.7	-55	1445
52.7	-55	1445
52.7	-55	1445
52.7	-55	1445
52.9	-55	1445
52.9	-55	1445
52.9	-55	1445
52.9	-55	1445
52.9	-55	1445
52.4	-55	1443
52.4	-55	1443
52.4	-55	1443
52.4	-55	1443
52.4	-55	1443
52.7	-55	1444
52.7	-55	1444
52.7	-55	1444
52.7	-55	1444
52.4	-55	1444
52.4	-55	1444
52.4	-55	1444
52.4	-55	1444
52.4	-55	1444
52.7	-55	1444
52.7	-55	1444
52.7	-55	1444
52.7	-55	1444
52.7	-55	1444
52.8	-55	1443
52.8	-55	1443
52.8	-55	1443
52.8	-55	1443
52.3	-55	1444
52.3	-55	1444
52.3	-55	1444
52.3	-55	1444
52.4	-55	1444
52.4	-55	1444
52.4	-55	1444
52.4	-55	1444
52.4	-55	1444
52.2	-55	1444
52.2	-55	1444
52.2	-55	1444
52.2	-55	1444
52.2	-55	1444
52.6	-55	1443
52.6	-55	1443
52.6	-55	1443
52.6	-55	1443
52.6	-55	1443
52.5	-55	1442
52.5	-55	1442
52.5	-55	1442
52.5	-55	1442
52.2	-55	1443
52.2	-55	1443
52.2	-55	1443
52.2	-55	1443
52.2	-55	1443
52.1	-55	1443
52.1	-55	1443
52.1	-55	1443
52.1	-55	1443
52.1	-55	1443
52.5	-55	1443
52.5	-55	1443
52.5	-55	1443
52.5	-55	1443
