# Press Shift+Enter to add data
# Press Ctrl+S to save

T(°C)	Uh(mV)	Up(mV)
69.4	50	1909
69.4	50	1909
69.5	50	1910
69.5	50	1910
69.5	50	1910
69.5	50	1910
69.1	50	1909
69.1	50	1909
69.1	50	1909
69.1	50	1909
69.1	50	1909
69.4	50	1910
69.4	50	1910
69.4	50	1910
69.4	50	1910
69.4	50	1910
69.0	50	1910
69.0	50	1910
69.0	50	1910
69.0	50	1910
69.0	50	1910
69.1	50	1911
69.1	50	1911
69.1	50	1911
69.1	50	1911
68.9	50	1911
68.9	50	1911
68.9	50	1911
68.9	50	1911
68.9	50	1911
69.0	50	1910
69.0	50	1910
69.0	50	1910
69.0	50	1910
69.0	50	1910
68.8	51	1911
68.8	51	1911
68.8	51	1911
68.8	51	1911
68.9	51	1911
68.9	51	1911
68.9	51	1911
68.9	51	1911
68.9	51	1911
69.0	51	1911
69.0	51	1911
69.0	51	1911
69.0	51	1911
68.9	51	1911
68.9	51	1911
68.9	51	1911
68.9	51	1911
68.9	51	1911
68.5	51	1912
68.5	51	1912
68.5	51	1912
68.5	51	1912
68.6	51	1911
68.6	51	1911
68.6	51	1911
68.6	51	1911
68.6	51	1911
68.9	51	1912
68.9	51	1912
68.9	51	1912
68.9	51	1912
68.4	51	1913
68.4	51	1913
68.4	51	1913
68.4	51	1913
68.4	51	1913
68.4	51	1912
68.4	51	1912
68.4	51	1912
68.4	51	1912
68.4	51	1912
68.5	51	1913
68.5	51	1913
68.5	51	1913
68.5	51	1913
68.3	51	1913
68.3	51	1913
68.3	51	1913
68.3	51	1913
68.3	51	1913
68.2	51	1912
68.2	51	1912
68.2	51	1912
68.2	51	1912
68.2	51	1912
68.5	51	1913
68.5	51	1913
68.5	51	1913
68.5	51	1913
68.4	51	1913
68.4	51	1913
68.4	51	1913
68.4	51	1913
68.4	51	1913
68.0	51	1914
68.0	51	1914
68.0	51	1914
68.0	51	1914
68.1	51	1913
68.1	51	1913
68.1	51	1913
68.1	51	1913
68.1	51	1913
68.1	51	1913
68.1	51	1913
68.1	51	1913
68.1	51	1913
68.1	51	1913
68.0	51	1914
68.0	51	1914
68.0	51	1914
68.0	51	1914
68.0	51	1914
68.0	52	1914
68.0	52	1914
68.0	52	1914
68.0	52	1914
68.2	52	1913
68.2	52	1913
68.2	52	1913
68.2	52	1913
68.2	52	1913
67.7	52	1914
67.7	52	1914
67.7	52	1914
67.7	52	1914
67.9	52	1914
67.9	52	1914
67.9	52	1914
67.9	52	1914
67.9	52	1914
67.9	52	1913
67.9	52	1913
67.9	52	1913
67.9	52	1913
67.9	52	1913
68.0	52	1913
68.0	52	1913
68.0	52	1913
68.0	52	1913
68.0	52	1913
67.6	52	1914
67.6	52	1914
67.6	52	1914
67.6	52	1914
67.6	52	1915
67.6	52	1915
67.6	52	1915
67.6	52	1915
67.6	52	1915
67.8	52	1914
67.8	52	1914
67.8	52	1914
67.8	52	1914
67.8	52	1914
67.1	52	1915
67.1	52	1915
67.1	52	1915
67.1	52	1915
67.4	52	1914
67.4	52	1914
67.4	52	1914
67.4	52	1914
67.7	52	1915
67.7	52	1915
67.7	52	1915
67.7	52	1915
67.7	52	1915
67.0	52	1915
67.0	52	1915
67.0	52	1915
67.0	52	1915
67.0	52	1915
67.3	52	1915
67.3	52	1915
67.3	52	1915
67.3	52	1915
67.3	52	1915
67.5	52	1915
67.5	52	1915
67.5	52	1915
67.5	52	1915
67.4	52	1914
67.4	52	1914
67.4	52	1914
67.4	52	1914
66.8	52	1915
66.8	52	1915
66.8	52	1915
66.8	52	1915
67.2	52	1915
67.2	52	1915
67.2	52	1915
67.2	52	1915
67.2	52	1915
67.0	52	1915
67.0	52	1915
67.0	52	1915
67.0	52	1915
67.0	52	1915
67.3	53	1915
67.3	53	1915
67.3	53	1915
67.3	53	1915
67.3	53	1915
67.2	53	1915
67.2	53	1915
67.2	53	1915
67.2	53	1915
66.5	53	1915
66.5	53	1915
66.5	53	1915
66.5	53	1915
66.5	53	1915
67.0	53	1916
67.0	53	1916
67.0	53	1916
67.0	53	1916
67.0	53	1916
66.9	53	1915
66.9	53	1915
66.9	53	1915
66.9	53	1915
66.4	53	1916
66.4	53	1916
66.4	53	1916
66.4	53	1916
66.4	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.5	53	1916
66.9	53	1915
66.9	53	1915
66.9	53	1915
66.9	53	1915
66.9	53	1915
66.2	53	1916
66.2	53	1916
66.2	53	1916
66.2	53	1916
66.2	53	1916
66.1	53	1916
66.1	53	1916
66.1	53	1916
66.1	53	1916
66.3	53	1915
66.3	53	1915
66.3	53	1915
66.3	53	1915
66.3	53	1915
66.2	53	1916
66.2	53	1916
66.2	53	1916
66.2	53	1916
66.0	53	1915
66.0	53	1915
66.0	53	1915
66.0	53	1915
66.0	53	1915
66.4	53	1916
66.4	53	1916
66.4	53	1916
66.4	53	1916
66.4	53	1916
66.0	53	1916
66.0	53	1916
66.0	53	1916
66.0	53	1916
66.2	53	1915
66.2	53	1915
66.2	53	1915
66.2	53	1915
66.2	53	1915
65.9	53	1916
65.9	53	1916
65.9	53	1916
65.9	53	1916
65.8	53	1916
65.8	53	1916
65.8	53	1916
65.8	53	1916
65.8	53	1916
65.6	53	1915
65.6	53	1915
65.6	53	1915
65.6	53	1915
65.6	53	1915
65.8	54	1915
65.8	54	1915
65.8	54	1915
65.8	54	1915
65.8	54	1916
65.8	54	1916
65.8	54	1916
65.8	54	1916
65.8	54	1916
65.4	54	1915
65.4	54	1915
65.4	54	1915
65.4	54	1915
65.4	54	1915
65.6	54	1915
65.6	54	1915
65.6	54	1915
65.6	54	1915
65.6	54	1915
65.7	54	1916
65.7	54	1916
65.7	54	1916
65.7	54	1916
65.5	54	1915
65.5	54	1915
65.5	54	1915
65.5	54	1915
65.5	54	1916
65.5	54	1916
65.5	54	1916
65.5	54	1916
65.5	54	1916
65.4	54	1916
65.4	54	1916
65.4	54	1916
65.4	54	1916
65.4	54	1915
65.4	54	1915
65.4	54	1915
65.4	54	1915
65.4	54	1915
65.5	54	1915
65.5	54	1915
65.5	54	1915
65.5	54	1915
65.3	54	1916
65.3	54	1916
65.3	54	1916
65.3	54	1916
65.3	54	1916
65.1	54	1916
65.1	54	1916
65.1	54	1916
65.1	54	1916
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1916
65.0	54	1916
65.0	54	1916
65.0	54	1916
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
65.0	54	1915
64.7	54	1916
64.7	54	1916
64.7	54	1916
64.7	54	1916
64.7	54	1916
64.8	54	1915
64.8	54	1915
64.8	54	1915
64.8	54	1915
64.8	54	1915
64.9	54	1915
64.9	54	1915
64.9	54	1915
64.9	54	1915
64.7	54	1916
64.7	54	1916
64.7	54	1916
64.7	54	1916
64.7	54	1916
64.6	54	1915
64.6	54	1915
64.6	54	1915
64.6	54	1915
64.7	54	1914
64.7	54	1914
64.7	54	1914
64.7	54	1914
64.7	54	1914
64.6	55	1914
64.6	55	1914
64.6	55	1914
64.6	55	1914
64.8	55	1914
64.8	55	1914
64.8	55	1914
64.8	55	1914
64.8	55	1914
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.5	55	1914
64.5	55	1914
64.5	55	1914
64.5	55	1914
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.1	55	1915
64.1	55	1915
64.1	55	1915
64.1	55	1915
64.1	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.3	55	1915
64.5	55	1915
64.5	55	1915
64.5	55	1915
64.5	55	1915
64.1	55	1914
64.1	55	1914
64.1	55	1914
64.1	55	1914
64.1	55	1914
64.3	55	1914
64.3	55	1914
64.3	55	1914
64.3	55	1914
64.3	55	1914
63.7	55	1915
63.7	55	1915
63.7	55	1915
63.7	55	1915
63.7	55	1915
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1915
64.0	55	1915
64.0	55	1915
64.0	55	1915
64.0	55	1915
63.9	55	1914
63.9	55	1914
63.9	55	1914
63.9	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
64.0	55	1914
63.5	55	1914
63.5	55	1914
63.5	55	1914
63.5	55	1914
63.7	55	1913
63.7	55	1913
63.7	55	1913
63.7	55	1913
63.7	55	1913
63.7	55	1914
63.7	55	1914
63.7	55	1914
63.7	55	1914
63.7	55	1914
63.4	55	1914
63.4	55	1914
63.4	55	1914
63.4	55	1914
63.3	55	1913
63.3	55	1913
63.3	55	1913
63.3	55	1913
63.3	55	1913
63.5	55	1912
63.5	55	1912
63.5	55	1912
63.5	55	1912
63.5	55	1912
63.3	55	1913
63.3	55	1913
63.3	55	1913
63.3	55	1913
63.3	55	1913
63.6	55	1913
63.6	55	1913
63.6	55	1913
63.6	55	1913
63.3	55	1912
63.3	55	1912
63.3	55	1912
63.3	55	1912
63.3	55	1912
63.5	55	1912
63.5	55	1912
63.5	55	1912
63.5	55	1912
63.2	55	1912
63.2	55	1912
63.2	55	1912
63.2	55	1912
63.2	55	1912
63.0	56	1912
63.0	56	1912
63.0	56	1912
63.0	56	1912
63.0	56	1912
63.0	56	1912
63.0	56	1912
63.0	56	1912
63.0	56	1912
63.1	56	1911
63.1	56	1911
63.1	56	1911
63.1	56	1911
63.2	56	1912
63.2	56	1912
63.2	56	1912
63.2	56	1912
63.2	56	1912
63.0	56	1911
63.0	56	1911
63.0	56	1911
63.0	56	1911
63.0	56	1911
62.7	56	1911
62.7	56	1911
62.7	56	1911
62.7	56	1911
62.9	56	1912
62.9	56	1912
62.9	56	1912
62.9	56	1912
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.7	56	1911
62.7	56	1911
62.7	56	1911
62.7	56	1911
62.7	56	1911
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.8	56	1911
62.4	56	1911
62.4	56	1911
62.4	56	1911
62.4	56	1911
62.4	56	1911
62.7	56	1910
62.7	56	1910
62.7	56	1910
62.7	56	1910
62.4	56	1911
62.4	56	1911
62.4	56	1911
62.4	56	1911
62.4	56	1911
62.5	56	1910
62.5	56	1910
62.5	56	1910
62.5	56	1910
62.5	56	1910
62.3	56	1911
62.3	56	1911
62.3	56	1911
62.3	56	1911
62.5	56	1911
62.5	56	1911
62.5	56	1911
62.5	56	1911
62.5	56	1911
62.4	56	1910
62.4	56	1910
62.4	56	1910
62.4	56	1910
62.4	56	1910
62.3	56	1910
62.3	56	1910
62.3	56	1910
62.3	56	1910
62.3	56	1910
62.3	56	1910
62.3	56	1910
62.3	56	1910
62.3	56	1910
62.3	56	1909
62.3	56	1909
62.3	56	1909
62.3	56	1909
62.3	56	1909
62.2	56	1909
62.2	56	1909
62.2	56	1909
62.2	56	1909
62.2	56	1909
62.0	56	1910
62.0	56	1910
62.0	56	1910
62.0	56	1910
62.1	56	1909
62.1	56	1909
62.1	56	1909
62.1	56	1909
62.0	56	1909
62.0	56	1909
62.0	56	1909
62.0	56	1909
62.0	56	1909
61.8	56	1908
61.8	56	1908
61.8	56	1908
61.8	56	1908
61.8	56	1908
61.9	56	1908
61.9	56	1908
61.9	56	1908
61.9	56	1908
61.9	56	1908
61.9	56	1909
61.9	56	1909
61.9	56	1909
61.9	56	1909
61.9	56	1908
61.9	56	1908
61.9	56	1908
61.9	56	1908
61.9	56	1908
61.5	57	1909
61.5	57	1909
61.5	57	1909
61.5	57	1909
61.5	57	1909
61.6	57	1908
61.6	57	1908
61.6	57	1908
61.6	57	1908
61.8	57	1907
61.8	57	1907
61.8	57	1907
61.8	57	1907
61.6	57	1909
61.6	57	1909
61.6	57	1909
61.6	57	1909
61.6	57	1909
61.7	57	1908
61.7	57	1908
61.7	57	1908
61.7	57	1908
61.6	57	1908
61.6	57	1908
61.6	57	1908
61.6	57	1908
61.6	57	1908
61.5	57	1908
61.5	57	1908
61.5	57	1908
61.5	57	1908
61.5	57	1908
61.3	57	1908
61.3	57	1908
61.3	57	1908
61.3	57	1908
61.4	57	1908
61.4	57	1908
61.4	57	1908
61.4	57	1908
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.5	57	1907
61.5	57	1907
61.5	57	1907
61.5	57	1907
61.5	57	1907
61.4	57	1906
61.4	57	1906
61.4	57	1906
61.4	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.3	57	1906
61.2	57	1905
61.2	57	1905
61.2	57	1905
61.2	57	1905
61.2	57	1905
61.0	57	1906
61.0	57	1906
61.0	57	1906
61.0	57	1906
61.0	57	1906
61.0	57	1905
61.0	57	1905
61.0	57	1905
61.0	57	1905
61.1	57	1905
61.1	57	1905
61.1	57	1905
61.1	57	1905
61.1	57	1905
61.0	57	1905
61.0	57	1905
61.0	57	1905
61.0	57	1905
61.0	57	1905
60.9	57	1905
60.9	57	1905
60.9	57	1905
60.9	57	1905
60.9	57	1905
60.9	57	1905
60.9	57	1905
60.9	57	1905
60.9	57	1905
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.6	57	1903
60.6	57	1903
60.6	57	1903
60.6	57	1903
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1904
60.7	57	1903
60.7	57	1903
60.7	57	1903
60.7	57	1903
60.7	57	1903
60.4	57	1904
60.4	57	1904
60.4	57	1904
60.4	57	1904
60.5	57	1903
60.5	57	1903
60.5	57	1903
60.5	57	1903
60.6	57	1903
60.6	57	1903
60.6	57	1903
60.6	57	1903
60.6	57	1903
60.3	57	1903
60.3	57	1903
60.3	57	1903
60.3	57	1903
60.2	57	1902
60.2	57	1902
60.2	57	1902
60.2	57	1902
60.2	57	1902
60.3	57	1903
60.3	57	1903
60.3	57	1903
60.3	57	1903
60.3	57	1903
60.2	57	1902
60.2	57	1902
60.2	57	1902
60.2	57	1902
60.3	57	1901
60.3	57	1901
60.3	57	1901
60.3	57	1901
60.3	57	1901
60.2	57	1901
60.2	57	1901
60.2	57	1901
60.2	57	1901
60.1	57	1902
60.1	57	1902
60.1	57	1902
60.1	57	1902
60.1	57	1902
60.0	58	1901
60.0	58	1901
60.0	58	1901
60.0	58	1901
60.2	58	1900
60.2	58	1900
60.2	58	1900
60.2	58	1900
60.2	58	1900
60.0	58	1901
60.0	58	1901
60.0	58	1901
60.0	58	1901
60.0	58	1901
59.9	58	1901
59.9	58	1901
59.9	58	1901
59.9	58	1901
59.9	58	1901
60.1	58	1901
60.1	58	1901
60.1	58	1901
60.1	58	1901
59.8	58	1900
59.8	58	1900
59.8	58	1900
59.8	58	1900
59.8	58	1900
59.9	58	1900
59.9	58	1900
59.9	58	1900
59.9	58	1900
59.9	58	1900
59.6	58	1900
59.6	58	1900
59.6	58	1900
59.6	58	1900
60.1	58	1900
60.1	58	1900
60.1	58	1900
60.1	58	1900
60.1	58	1900
59.7	58	1900
59.7	58	1900
59.7	58	1900
59.7	58	1900
60.1	58	1899
60.1	58	1899
60.1	58	1899
60.1	58	1899
60.1	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1899
59.5	58	1898
59.5	58	1898
59.5	58	1898
59.5	58	1898
59.7	58	1897
59.7	58	1897
59.7	58	1897
59.7	58	1897
59.7	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.4	58	1897
59.4	58	1897
59.4	58	1897
59.4	58	1897
59.4	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1897
59.3	58	1898
59.3	58	1898
59.3	58	1898
59.3	58	1898
59.3	58	1898
58.9	58	1897
58.9	58	1897
58.9	58	1897
58.9	58	1897
59.3	58	1896
59.3	58	1896
59.3	58	1896
59.3	58	1896
59.1	58	1896
59.1	58	1896
59.1	58	1896
59.1	58	1896
59.1	58	1896
59.4	58	1896
59.4	58	1896
59.4	58	1896
59.4	58	1896
59.0	58	1896
59.0	58	1896
59.0	58	1896
59.0	58	1896
59.0	58	1896
59.2	58	1896
59.2	58	1896
59.2	58	1896
59.2	58	1896
58.9	58	1896
58.9	58	1896
58.9	58	1896
58.9	58	1896
58.9	58	1896
58.9	58	1896
58.9	58	1896
58.9	58	1896
58.9	58	1896
58.9	58	1896
59.1	58	1895
59.1	58	1895
59.1	58	1895
59.1	58	1895
58.8	58	1895
58.8	58	1895
58.8	58	1895
58.8	58	1895
58.9	58	1894
58.9	58	1894
58.9	58	1894
58.9	58	1894
58.9	58	1894
58.9	58	1894
58.9	58	1894
58.9	58	1894
58.9	58	1894
58.9	58	1894
58.7	58	1893
58.7	58	1893
58.7	58	1893
58.7	58	1893
58.5	58	1894
58.5	58	1894
58.5	58	1894
58.5	58	1894
58.7	58	1894
58.7	58	1894
58.7	58	1894
58.7	58	1894
58.7	58	1894
58.7	58	1893
58.7	58	1893
58.7	58	1893
58.7	58	1893
58.6	58	1894
58.6	58	1894
58.6	58	1894
58.6	58	1894
58.6	58	1894
58.7	58	1893
58.7	58	1893
58.7	58	1893
58.7	58	1893
58.7	58	1893
58.5	58	1892
58.5	58	1892
58.5	58	1892
58.5	58	1892
58.6	58	1893
58.6	58	1893
58.6	58	1893
58.6	58	1893
58.6	58	1893
58.5	58	1892
58.5	58	1892
58.5	58	1892
58.5	58	1892
58.5	59	1892
58.5	59	1892
58.5	59	1892
58.5	59	1892
58.5	59	1892
58.3	59	1892
58.3	59	1892
58.3	59	1892
58.3	59	1892
58.3	59	1892
58.0	59	1892
58.0	59	1892
58.0	59	1892
58.0	59	1892
57.9	59	1892
57.9	59	1892
57.9	59	1892
57.9	59	1892
57.9	59	1892
58.4	59	1891
58.4	59	1891
58.4	59	1891
58.4	59	1891
58.4	59	1891
57.9	59	1891
57.9	59	1891
57.9	59	1891
57.9	59	1891
58.2	59	1890
58.2	59	1890
58.2	59	1890
58.2	59	1890
58.0	59	1890
58.0	59	1890
58.0	59	1890
58.0	59	1890
58.0	59	1890
57.9	59	1890
57.9	59	1890
57.9	59	1890
57.9	59	1890
57.9	59	1890
58.1	59	1890
58.1	59	1890
58.1	59	1890
58.1	59	1890
58.1	59	1890
58.1	59	1890
58.1	59	1890
58.1	59	1890
58.1	59	1890
57.9	59	1890
57.9	59	1890
57.9	59	1890
57.9	59	1890
57.9	59	1890
57.8	59	1889
57.8	59	1889
57.8	59	1889
57.8	59	1889
57.8	59	1889
57.6	59	1888
57.6	59	1888
57.6	59	1888
57.6	59	1888
57.9	59	1888
57.9	59	1888
57.9	59	1888
57.9	59	1888
57.9	59	1888
57.7	59	1888
57.7	59	1888
57.7	59	1888
57.7	59	1888
58.0	59	1887
58.0	59	1887
58.0	59	1887
58.0	59	1887
58.0	59	1887
57.8	59	1887
57.8	59	1887
57.8	59	1887
57.8	59	1887
57.6	59	1888
57.6	59	1888
57.6	59	1888
57.6	59	1888
57.6	59	1888
57.4	59	1887
57.4	59	1887
57.4	59	1887
57.4	59	1887
57.4	59	1887
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1887
57.3	59	1887
57.3	59	1887
57.3	59	1887
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.3	59	1886
57.4	59	1886
57.4	59	1886
57.4	59	1886
57.4	59	1886
57.4	59	1886
57.4	59	1886
57.4	59	1886
57.4	59	1886
57.4	59	1886
57.1	59	1885
57.1	59	1885
57.1	59	1885
57.1	59	1885
57.1	59	1885
57.2	59	1884
57.2	59	1884
57.2	59	1884
57.2	59	1884
57.2	59	1884
57.1	59	1885
57.1	59	1885
57.1	59	1885
57.1	59	1885
57.2	59	1884
57.2	59	1884
57.2	59	1884
57.2	59	1884
57.2	59	1884
57.0	59	1884
57.0	59	1884
57.0	59	1884
57.0	59	1884
57.0	59	1884
56.9	59	1885
56.9	59	1885
56.9	59	1885
56.9	59	1885
56.9	59	1885
57.1	59	1883
57.1	59	1883
57.1	59	1883
57.1	59	1883
56.9	59	1884
56.9	59	1884
56.9	59	1884
56.9	59	1884
56.9	59	1884
56.9	59	1883
56.9	59	1883
56.9	59	1883
56.9	59	1883
56.6	59	1883
56.6	59	1883
56.6	59	1883
56.6	59	1883
56.6	59	1883
56.7	59	1882
56.7	59	1882
56.7	59	1882
56.7	59	1882
56.7	59	1882
57.0	59	1882
57.0	59	1882
57.0	59	1882
57.0	59	1882
57.0	59	1882
56.8	59	1882
56.8	59	1882
56.8	59	1882
56.8	59	1882
56.7	59	1881
56.7	59	1881
56.7	59	1881
56.7	59	1881
56.7	59	1881
56.7	59	1881
56.7	59	1881
56.7	59	1881
56.4	59	1881
56.4	59	1881
56.4	59	1881
56.4	59	1881
56.4	59	1881
56.4	59	1881
56.4	59	1881
56.4	59	1881
56.4	59	1881
56.4	59	1881
56.7	59	1880
56.7	59	1880
56.7	59	1880
56.7	59	1880
56.7	59	1880
56.6	59	1881
56.6	59	1881
56.6	59	1881
56.6	59	1881
56.4	59	1880
56.4	59	1880
56.4	59	1880
56.4	59	1880
56.4	59	1880
56.2	59	1880
56.2	59	1880
56.2	59	1880
56.2	59	1880
56.6	59	1879
56.6	59	1879
56.6	59	1879
56.6	59	1879
56.6	59	1879
56.3	59	1879
56.3	59	1879
56.3	59	1879
56.3	59	1879
56.3	59	1879
56.2	59	1880
56.2	59	1880
56.2	59	1880
56.2	59	1880
56.2	59	1879
56.2	59	1879
56.2	59	1879
56.2	59	1879
56.2	59	1879
56.3	59	1878
56.3	59	1878
56.3	59	1878
56.3	59	1878
56.2	59	1879
56.2	59	1879
56.2	59	1879
56.2	59	1879
56.2	59	1879
56.2	59	1878
56.2	59	1878
56.2	59	1878
56.2	59	1878
56.2	59	1878
56.2	59	1877
56.2	59	1877
56.2	59	1877
56.2	59	1877
55.7	60	1878
55.7	60	1878
55.7	60	1878
55.7	60	1878
55.9	60	1878
55.9	60	1878
55.9	60	1878
55.9	60	1878
55.9	60	1878
56.0	60	1877
56.0	60	1877
56.0	60	1877
56.0	60	1877
56.0	60	1877
55.9	60	1877
55.9	60	1877
55.9	60	1877
55.9	60	1877
55.9	60	1877
55.7	60	1877
55.7	60	1877
55.7	60	1877
55.7	60	1877
55.6	60	1876
55.6	60	1876
55.6	60	1876
55.6	60	1876
55.8	60	1876
55.8	60	1876
55.8	60	1876
55.8	60	1876
55.8	60	1876
55.9	60	1876
55.9	60	1876
55.9	60	1876
55.9	60	1876
55.9	60	1876
55.9	60	1876
55.9	60	1876
55.9	60	1876
55.4	60	1875
55.4	60	1875
55.4	60	1875
55.4	60	1875
55.4	60	1875
55.8	60	1875
55.8	60	1875
55.8	60	1875
55.8	60	1875
56.0	60	1874
56.0	60	1874
56.0	60	1874
56.0	60	1874
56.0	60	1874
55.3	60	1874
55.3	60	1874
55.3	60	1874
55.3	60	1874
55.3	60	1874
55.6	60	1874
55.6	60	1874
55.6	60	1874
55.6	60	1874
55.4	60	1874
55.4	60	1874
55.4	60	1874
55.4	60	1874
55.4	60	1874
55.7	60	1874
55.7	60	1874
55.7	60	1874
55.7	60	1874
55.2	60	1874
55.2	60	1874
55.2	60	1874
55.2	60	1874
55.2	60	1874
55.6	60	1873
55.6	60	1873
55.6	60	1873
55.6	60	1873
55.6	60	1873
55.4	60	1873
55.4	60	1873
55.4	60	1873
55.4	60	1873
55.6	60	1873
55.6	60	1873
55.6	60	1873
55.6	60	1873
55.2	60	1873
55.2	60	1873
55.2	60	1873
55.2	60	1873
55.2	60	1873
55.1	60	1871
55.1	60	1871
55.1	60	1871
55.1	60	1871
55.1	60	1871
55.4	60	1872
55.4	60	1872
55.4	60	1872
55.4	60	1872
55.7	60	1871
55.7	60	1871
55.7	60	1871
55.7	60	1871
55.7	60	1871
55.0	60	1871
55.0	60	1871
55.0	60	1871
55.0	60	1871
55.0	60	1871
55.1	60	1870
55.1	60	1870
55.1	60	1870
55.1	60	1870
55.2	60	1870
55.2	60	1870
55.2	60	1870
55.2	60	1870
55.2	60	1870
55.6	60	1869
55.6	60	1869
55.6	60	1869
55.6	60	1869
55.6	60	1869
55.3	60	1870
55.3	60	1870
55.3	60	1870
55.3	60	1870
54.8	60	1869
54.8	60	1869
54.8	60	1869
54.8	60	1869
54.3	60	1869
54.3	60	1869
54.3	60	1869
54.3	60	1869
54.3	60	1869
54.9	60	1869
54.9	60	1869
54.9	60	1869
54.9	60	1869
54.9	60	1869
55.1	60	1868
55.1	60	1868
55.1	60	1868
55.1	60	1868
55.1	60	1868
54.4	60	1868
54.4	60	1868
54.4	60	1868
54.4	60	1868
54.9	60	1868
54.9	60	1868
54.9	60	1868
54.9	60	1868
54.6	60	1868
54.6	60	1868
54.6	60	1868
54.6	60	1868
54.6	60	1868
54.5	60	1867
54.5	60	1867
54.5	60	1867
54.5	60	1867
54.5	60	1867
54.6	60	1868
54.6	60	1868
54.6	60	1868
54.6	60	1868
54.6	60	1868
54.4	60	1867
54.4	60	1867
54.4	60	1867
54.4	60	1867
54.2	60	1867
54.2	60	1867
54.2	60	1867
54.2	60	1867
54.2	60	1867
55.0	60	1867
55.0	60	1867
55.0	60	1867
55.0	60	1867
54.5	60	1866
54.5	60	1866
54.5	60	1866
54.5	60	1866
54.4	60	1865
54.4	60	1865
54.4	60	1865
54.4	60	1865
54.4	60	1865
54.7	60	1865
54.7	60	1865
54.7	60	1865
54.7	60	1865
54.8	60	1865
54.8	60	1865
54.8	60	1865
54.8	60	1865
54.8	60	1865
53.8	60	1866
53.8	60	1866
53.8	60	1866
53.8	60	1866
53.8	60	1866
54.6	60	1865
54.6	60	1865
54.6	60	1865
54.6	60	1865
54.7	60	1865
54.7	60	1865
54.7	60	1865
54.7	60	1865
54.1	60	1864
54.1	60	1864
54.1	60	1864
54.1	60	1864
54.1	60	1864
54.4	60	1864
54.4	60	1864
54.4	60	1864
54.4	60	1864
54.4	60	1864
53.9	60	1864
53.9	60	1864
53.9	60	1864
53.9	60	1864
54.0	60	1864
54.0	60	1864
54.0	60	1864
54.0	60	1864
54.0	60	1864
54.1	60	1863
54.1	60	1863
54.1	60	1863
54.1	60	1863
54.1	60	1863
53.6	60	1863
53.6	60	1863
53.6	60	1863
53.6	60	1863
53.6	60	1863
53.7	60	1863
53.7	60	1863
53.7	60	1863
53.7	60	1863
54.0	60	1862
54.0	60	1862
54.0	60	1862
54.0	60	1862
54.0	60	1862
53.8	60	1863
53.8	60	1863
53.8	60	1863
53.8	60	1863
53.8	60	1862
53.8	60	1862
53.8	60	1862
53.8	60	1862
53.8	60	1862
54.1	60	1862
54.1	60	1862
54.1	60	1862
54.1	60	1862
53.9	60	1861
53.9	60	1861
53.9	60	1861
53.9	60	1861
53.9	60	1861
53.7	60	1861
