Time(s),CHAN1(V),CHAN2(V)
0.003784,0.898023,-0.029900
0.003787,0.918123,-0.029900
0.003790,0.918123,-0.029900
0.003794,0.918123,-0.029900
0.003797,0.918123,-0.029900
0.003800,0.918123,-0.029900
0.003803,0.898023,-0.029900
0.003806,0.898023,-0.009799
0.003810,0.898023,-0.009799
0.003813,0.898023,-0.029900
0.003816,0.898023,-0.009799
0.003819,0.918123,-0.009799
0.003822,0.898023,-0.009799
0.003826,0.898023,-0.009799
0.003829,0.898023,-0.009799
0.003832,0.918123,-0.029900
0.003835,0.918123,-0.009799
0.003838,0.898023,-0.009799
0.003842,0.898023,-0.029900
0.003845,0.918123,-0.009799
0.003848,0.898023,-0.029900
0.003851,0.898023,-0.009799
0.003854,0.898023,-0.009799
0.003858,0.918123,-0.029900
0.003861,0.918123,-0.029900
0.003864,0.918123,-0.029900
0.003867,0.898023,-0.029900
0.003870,0.898023,-0.029900
0.003874,0.918123,-0.029900
0.003877,0.898023,-0.029900
0.003880,0.918123,-0.009799
0.003883,0.898023,-0.029900
0.003886,0.918123,-0.009799
0.003890,0.918123,-0.009799
0.003893,0.898023,-0.009799
0.003896,0.898023,-0.009799
0.003899,0.898023,-0.009799
0.003902,0.898023,-0.009799
0.003906,0.898023,-0.009799
0.003909,0.918123,-0.009799
0.003912,0.918123,-0.009799
0.003915,0.918123,0.010301
0.003918,0.918123,0.010301
0.003922,0.918123,-0.009799
0.003925,0.918123,0.010301
0.003928,0.918123,-0.009799
0.003931,0.898023,0.010301
0.003934,0.898023,0.010301
0.003938,0.918123,-0.009799
0.003941,0.898023,-0.009799
0.003944,0.918123,-0.009799
0.003947,0.898023,-0.009799
0.003950,0.918123,-0.009799
0.003954,0.898023,-0.009799
0.003957,0.898023,-0.009799
0.003960,0.898023,-0.009799
0.003963,0.898023,-0.009799
0.003966,0.918123,0.010301
0.003970,0.898023,0.010301
0.003973,0.898023,0.010301
0.003976,0.918123,0.010301
0.003979,0.898023,0.010301
0.003982,0.898023,0.010301
0.003986,0.898023,0.010301
0.003989,0.898023,0.030402
0.003992,0.918123,0.030402
0.003995,0.898023,0.010301
0.003998,0.898023,0.010301
0.004002,0.898023,0.010301
0.004005,0.898023,0.010301
0.004008,0.898023,0.010301
0.004011,0.898023,0.010301
0.004014,0.898023,0.010301
0.004018,0.898023,-0.009799
0.004021,0.898023,0.010301
0.004024,0.898023,-0.029900
0.004027,0.898023,0.010301
0.004030,0.898023,0.010301
0.004034,0.898023,-0.009799
0.004037,0.898023,-0.009799
0.004040,0.898023,-0.009799
0.004043,0.918123,-0.009799
0.004046,0.898023,-0.009799
0.004050,0.898023,-0.009799
0.004053,0.898023,-0.009799
0.004056,0.898023,-0.029900
0.004059,0.898023,-0.029900
0.004062,0.898023,-0.009799
0.004066,0.898023,-0.009799
0.004069,0.898023,-0.009799
0.004072,0.898023,-0.009799
0.004075,0.898023,-0.009799
0.004078,0.898023,-0.009799
0.004082,0.898023,-0.009799
0.004085,0.918123,-0.009799
0.004088,0.898023,-0.009799
0.004091,0.898023,-0.009799
0.004094,0.898023,-0.009799
0.004098,0.898023,-0.009799
0.004101,0.898023,-0.009799
0.004104,0.918123,-0.009799
0.004107,0.898023,-0.009799
0.004110,0.898023,-0.009799
0.004114,0.898023,0.010301
0.004117,0.918123,-0.009799
0.004120,0.898023,-0.009799
0.004123,0.898023,-0.009799
0.004126,0.898023,-0.009799
0.004130,0.898023,0.010301
0.004133,0.898023,0.010301
0.004136,0.877922,0.010301
0.004139,0.898023,0.010301
0.004142,0.877922,0.010301
0.004146,0.898023,0.010301
0.004149,0.898023,0.010301
0.004152,0.898023,0.010301
0.004155,0.898023,0.010301
0.004158,0.898023,0.010301
0.004162,0.898023,0.010301
0.004165,0.898023,-0.009799
0.004168,0.898023,0.010301
0.004171,0.898023,-0.009799
0.004174,0.898023,-0.009799
0.004178,0.898023,0.010301
0.004181,0.898023,0.010301
0.004184,0.898023,0.010301
0.004187,0.877922,0.010301
0.004190,0.877922,0.010301
0.004194,0.898023,0.010301
0.004197,0.898023,0.010301
0.004200,0.898023,0.010301
0.004203,0.877922,-0.009799
0.004206,0.898023,0.010301
0.004210,0.898023,-0.009799
0.004213,0.898023,-0.009799
0.004216,0.898023,-0.009799
0.004219,0.898023,-0.009799
0.004222,0.898023,-0.029900
0.004226,0.877922,-0.009799
0.004229,0.898023,-0.009799
0.004232,0.877922,-0.009799
0.004235,0.898023,-0.009799
0.004238,0.898023,-0.009799
0.004242,0.898023,0.010301
0.004245,0.898023,-0.009799
0.004248,0.898023,-0.009799
0.004251,0.898023,0.010301
0.004254,0.898023,-0.009799
0.004258,0.898023,0.010301
0.004261,0.877922,-0.009799
0.004264,0.877922,-0.009799
0.004267,0.898023,-0.009799
0.004270,0.898023,-0.009799
0.004274,0.877922,-0.009799
0.004277,0.877922,-0.009799
0.004280,0.898023,-0.009799
0.004283,0.877922,-0.029900
0.004286,0.877922,-0.009799
0.004290,0.877922,-0.009799
0.004293,0.898023,-0.009799
0.004296,0.898023,-0.029900
0.004299,0.877922,-0.029900
0.004302,0.877922,-0.009799
0.004306,0.877922,-0.029900
0.004309,0.898023,-0.029900
0.004312,0.898023,-0.029900
0.004315,0.898023,-0.009799
0.004318,0.898023,-0.009799
0.004322,0.898023,-0.009799
0.004325,0.877922,-0.009799
0.004328,0.877922,-0.009799
0.004331,0.877922,-0.009799
0.004334,0.877922,0.010301
0.004338,0.877922,-0.029900
0.004341,0.898023,-0.029900
0.004344,0.898023,-0.009799
0.004347,0.877922,-0.009799
0.004350,0.877922,-0.029900
0.004354,0.877922,-0.009799
0.004357,0.877922,-0.029900
0.004360,0.877922,-0.009799
0.004363,0.877922,-0.009799
0.004366,0.877922,-0.009799
0.004370,0.877922,-0.009799
0.004373,0.898023,-0.009799
0.004376,0.877922,0.010301
0.004379,0.877922,-0.009799
0.004382,0.877922,0.010301
0.004386,0.877922,0.010301
0.004389,0.877922,0.010301
0.004392,0.877922,-0.009799
0.004395,0.877922,-0.009799
0.004398,0.877922,-0.009799
0.004402,0.877922,-0.009799
0.004405,0.877922,-0.009799
0.004408,0.877922,-0.009799
0.004411,0.898023,-0.009799
0.004414,0.877922,-0.009799
0.004418,0.877922,-0.009799
0.004421,0.877922,-0.009799
0.004424,0.877922,-0.009799
0.004427,0.877922,-0.009799
0.004430,0.877922,-0.009799
0.004434,0.877922,-0.009799
0.004437,0.898023,-0.009799
0.004440,0.877922,0.010301
0.004443,0.877922,-0.009799
0.004446,0.877922,-0.029900
0.004450,0.877922,-0.009799
0.004453,0.898023,-0.029900
0.004456,0.877922,-0.009799
0.004459,0.877922,-0.009799
0.004462,0.877922,-0.029900
0.004466,0.877922,-0.009799
0.004469,0.877922,-0.029900
0.004472,0.877922,-0.029900
0.004475,0.877922,-0.029900
0.004478,0.877922,-0.029900
0.004482,0.877922,-0.050000
0.004485,0.877922,-0.029900
0.004488,0.877922,-0.029900
0.004491,0.857822,-0.029900
0.004494,0.877922,-0.029900
0.004498,0.877922,-0.029900
0.004501,0.877922,-0.029900
0.004504,0.877922,-0.029900
0.004507,0.877922,-0.050000
0.004510,0.877922,-0.029900
0.004514,0.877922,-0.050000
0.004517,0.877922,-0.050000
0.004520,0.877922,-0.029900
0.004523,0.877922,-0.050000
0.004526,0.877922,-0.029900
0.004530,0.877922,-0.029900
0.004533,0.877922,-0.009799
0.004536,0.877922,-0.029900
0.004539,0.877922,-0.029900
0.004542,0.877922,-0.029900
0.004546,0.857822,-0.009799
0.004549,0.877922,-0.009799
0.004552,0.877922,-0.029900
0.004555,0.857822,-0.009799
0.004558,0.877922,-0.029900
0.004562,0.857822,-0.009799
0.004565,0.877922,-0.009799
0.004568,0.877922,-0.009799
0.004571,0.877922,-0.009799
0.004574,0.877922,-0.009799
0.004578,0.877922,-0.009799
0.004581,0.877922,-0.009799
0.004584,0.857822,-0.009799
0.004587,0.857822,-0.009799
0.004590,0.877922,-0.009799
0.004594,0.857822,-0.009799
0.004597,0.877922,0.010301
0.004600,0.857822,0.010301
0.004603,0.857822,0.010301
0.004606,0.857822,-0.009799
0.004610,0.877922,-0.009799
0.004613,0.857822,-0.009799
0.004616,0.857822,0.010301
0.004619,0.877922,-0.009799
0.004622,0.857822,-0.009799
0.004626,0.857822,-0.009799
0.004629,0.857822,-0.009799
0.004632,0.877922,-0.009799
0.004635,0.857822,-0.009799
0.004638,0.857822,0.010301
0.004642,0.877922,0.010301
0.004645,0.857822,-0.009799
0.004648,0.877922,-0.009799
0.004651,0.877922,-0.009799
0.004654,0.857822,-0.009799
0.004658,0.857822,-0.009799
0.004661,0.857822,-0.009799
0.004664,0.857822,-0.009799
0.004667,0.877922,-0.009799
0.004670,0.877922,-0.009799
0.004674,0.857822,-0.009799
0.004677,0.857822,-0.009799
0.004680,0.877922,-0.009799
0.004683,0.857822,-0.009799
0.004686,0.857822,-0.029900
0.004690,0.857822,-0.009799
0.004693,0.857822,-0.029900
0.004696,0.877922,-0.029900
0.004699,0.857822,-0.009799
0.004702,0.857822,-0.029900
0.004706,0.857822,-0.029900
0.004709,0.857822,-0.029900
0.004712,0.857822,-0.029900
0.004715,0.857822,-0.029900
0.004718,0.857822,-0.050000
0.004722,0.857822,-0.050000
0.004725,0.857822,-0.050000
0.004728,0.857822,-0.050000
0.004731,0.857822,-0.050000
0.004734,0.857822,-0.029900
0.004738,0.857822,-0.029900
0.004741,0.857822,-0.050000
0.004744,0.857822,-0.050000
0.004747,0.837721,-0.050000
0.004750,0.857822,-0.050000
0.004754,0.857822,-0.029900
0.004757,0.857822,-0.029900
0.004760,0.857822,-0.029900
0.004763,0.857822,-0.029900
0.004766,0.857822,-0.029900
0.004770,0.857822,-0.029900
0.004773,0.837721,-0.029900
0.004776,0.857822,-0.029900
0.004779,0.857822,-0.029900
0.004782,0.857822,-0.029900
0.004786,0.857822,-0.029900
0.004789,0.857822,-0.029900
0.004792,0.857822,-0.009799
0.004795,0.857822,-0.009799
0.004798,0.857822,-0.009799
0.004802,0.857822,-0.009799
0.004805,0.837721,-0.029900
0.004808,0.857822,-0.029900
0.004811,0.857822,-0.029900
0.004814,0.837721,-0.029900
0.004818,0.857822,-0.029900
0.004821,0.857822,-0.009799
0.004824,0.857822,-0.029900
0.004827,0.857822,-0.029900
0.004830,0.857822,-0.029900
0.004834,0.857822,-0.029900
0.004837,0.837721,-0.050000
0.004840,0.857822,-0.050000
0.004843,0.857822,-0.029900
0.004846,0.857822,-0.029900
0.004850,0.857822,-0.029900
0.004853,0.837721,-0.029900
0.004856,0.857822,-0.029900
0.004859,0.857822,-0.050000
0.004862,0.857822,-0.050000
0.004866,0.857822,-0.050000
0.004869,0.857822,-0.050000
0.004872,0.857822,-0.029900
0.004875,0.837721,-0.050000
0.004878,0.837721,-0.050000
0.004882,0.857822,-0.050000
0.004885,0.857822,-0.029900
0.004888,0.857822,-0.050000
0.004891,0.857822,-0.029900
0.004894,0.857822,-0.029900
0.004898,0.857822,-0.029900
0.004901,0.837721,-0.029900
0.004904,0.837721,-0.029900
0.004907,0.837721,-0.029900
0.004910,0.837721,-0.009799
0.004914,0.837721,-0.009799
0.004917,0.837721,-0.009799
0.004920,0.837721,-0.009799
0.004923,0.857822,-0.009799
0.004926,0.837721,-0.009799
0.004930,0.857822,-0.009799
0.004933,0.837721,0.010301
0.004936,0.857822,-0.009799
0.004939,0.837721,-0.009799
0.004942,0.837721,-0.009799
0.004946,0.837721,-0.009799
0.004949,0.837721,-0.009799
0.004952,0.837721,-0.009799
0.004955,0.857822,-0.009799
0.004958,0.837721,-0.009799
0.004962,0.837721,-0.009799
0.004965,0.857822,-0.009799
0.004968,0.837721,-0.009799
0.004971,0.837721,-0.029900
0.004974,0.837721,-0.029900
0.004978,0.837721,-0.009799
0.004981,0.837721,-0.009799
0.004984,0.857822,-0.029900
0.004987,0.837721,-0.009799
0.004990,0.837721,-0.029900
0.004994,0.837721,-0.009799
0.004997,0.837721,-0.009799
0.005000,0.857822,-0.009799
0.005003,0.837721,-0.009799
0.005006,0.837721,-0.009799
0.005010,0.837721,-0.009799
0.005013,0.837721,-0.009799
0.005016,0.857822,-0.029900
0.005019,0.837721,-0.029900
0.005022,0.837721,-0.029900
0.005026,0.837721,-0.029900
0.005029,0.837721,-0.050000
0.005032,0.837721,-0.029900
0.005035,0.837721,-0.050000
0.005038,0.837721,-0.029900
0.005042,0.837721,-0.029900
0.005045,0.837721,-0.009799
0.005048,0.837721,-0.029900
0.005051,0.837721,-0.029900
0.005054,0.837721,-0.029900
0.005058,0.837721,-0.029900
0.005061,0.837721,-0.029900
0.005064,0.837721,-0.029900
0.005067,0.837721,-0.029900
0.005070,0.837721,-0.029900
0.005074,0.837721,-0.029900
0.005077,0.837721,-0.050000
0.005080,0.837721,-0.029900
0.005083,0.837721,-0.029900
0.005086,0.837721,-0.029900
0.005090,0.837721,-0.029900
0.005093,0.837721,-0.029900
0.005096,0.837721,-0.029900
0.005099,0.817621,-0.029900
0.005102,0.817621,-0.050000
0.005106,0.837721,-0.029900
0.005109,0.817621,-0.050000
0.005112,0.837721,-0.050000
0.005115,0.837721,-0.029900
0.005118,0.817621,-0.029900
0.005122,0.837721,-0.050000
0.005125,0.837721,-0.029900
0.005128,0.837721,-0.029900
0.005131,0.837721,-0.029900
0.005134,0.837721,-0.050000
0.005138,0.817621,-0.050000
0.005141,0.817621,-0.050000
0.005144,0.837721,-0.029900
0.005147,0.837721,-0.029900
0.005150,0.817621,-0.029900
0.005154,0.837721,-0.029900
0.005157,0.817621,-0.009799
0.005160,0.837721,-0.029900
0.005163,0.837721,-0.050000
0.005166,0.837721,-0.029900
0.005170,0.817621,-0.029900
0.005173,0.817621,-0.029900
0.005176,0.817621,-0.029900
0.005179,0.817621,-0.029900
0.005182,0.837721,-0.050000
0.005186,0.837721,-0.029900
0.005189,0.817621,-0.029900
0.005192,0.817621,-0.029900
0.005195,0.817621,-0.029900
0.005198,0.817621,-0.029900
0.005202,0.817621,-0.050000
0.005205,0.817621,-0.050000
0.005208,0.837721,-0.050000
0.005211,0.817621,-0.050000
0.005214,0.817621,-0.050000
0.005218,0.817621,-0.050000
0.005221,0.837721,-0.050000
0.005224,0.817621,-0.029900
0.005227,0.817621,-0.050000
0.005230,0.817621,-0.029900
0.005234,0.817621,-0.029900
0.005237,0.817621,-0.050000
0.005240,0.817621,-0.029900
0.005243,0.817621,-0.050000
0.005246,0.817621,-0.029900
0.005250,0.817621,-0.029900
0.005253,0.817621,-0.050000
0.005256,0.837721,-0.029900
0.005259,0.817621,-0.029900
0.005262,0.837721,-0.050000
0.005266,0.817621,-0.050000
0.005269,0.817621,-0.029900
0.005272,0.837721,-0.070101
0.005275,0.817621,-0.029900
0.005278,0.817621,-0.050000
0.005282,0.817621,-0.050000
0.005285,0.817621,-0.029900
0.005288,0.817621,-0.050000
0.005291,0.817621,-0.050000
0.005294,0.817621,-0.029900
0.005298,0.797520,-0.050000
0.005301,0.817621,-0.029900
0.005304,0.817621,-0.050000
0.005307,0.817621,-0.050000
0.005310,0.817621,-0.050000
0.005314,0.817621,-0.029900
0.005317,0.797520,-0.050000
0.005320,0.817621,-0.050000
0.005323,0.817621,-0.029900
0.005326,0.817621,-0.050000
0.005330,0.817621,-0.029900
0.005333,0.817621,-0.050000
0.005336,0.817621,-0.050000
0.005339,0.817621,-0.050000
0.005342,0.817621,-0.050000
0.005346,0.817621,-0.050000
0.005349,0.817621,-0.029900
0.005352,0.797520,-0.029900
0.005355,0.817621,-0.029900
0.005358,0.797520,-0.029900
0.005362,0.817621,-0.029900
0.005365,0.817621,-0.050000
0.005368,0.817621,-0.029900
0.005371,0.817621,-0.029900
0.005374,0.817621,-0.029900
0.005378,0.797520,-0.029900
0.005381,0.817621,-0.029900
0.005384,0.797520,-0.029900
0.005387,0.817621,-0.029900
0.005390,0.817621,-0.050000
0.005394,0.817621,-0.050000
0.005397,0.797520,-0.029900
0.005400,0.817621,-0.050000
0.005403,0.797520,-0.050000
0.005406,0.817621,-0.050000
0.005410,0.797520,-0.050000
0.005413,0.817621,-0.050000
0.005416,0.817621,-0.029900
0.005419,0.817621,-0.050000
0.005422,0.797520,-0.050000
0.005426,0.817621,-0.050000
0.005429,0.797520,-0.050000
0.005432,0.817621,-0.050000
0.005435,0.797520,-0.050000
0.005438,0.797520,-0.050000
0.005442,0.797520,-0.050000
0.005445,0.797520,-0.029900
0.005448,0.817621,-0.029900
0.005451,0.797520,-0.029900
0.005454,0.817621,-0.050000
0.005458,0.797520,-0.050000
0.005461,0.817621,-0.050000
0.005464,0.797520,-0.029900
0.005467,0.797520,-0.050000
0.005470,0.797520,-0.029900
0.005474,0.797520,-0.029900
0.005477,0.797520,-0.050000
0.005480,0.817621,-0.029900
0.005483,0.797520,-0.050000
0.005486,0.797520,-0.029900
0.005490,0.797520,-0.029900
0.005493,0.817621,-0.050000
0.005496,0.797520,-0.029900
0.005499,0.797520,-0.029900
0.005502,0.797520,-0.050000
0.005506,0.797520,-0.029900
0.005509,0.797520,-0.050000
0.005512,0.797520,-0.050000
0.005515,0.797520,-0.050000
0.005518,0.797520,-0.050000
0.005522,0.817621,-0.050000
0.005525,0.797520,-0.070101
0.005528,0.797520,-0.070101
0.005531,0.797520,-0.050000
0.005534,0.797520,-0.050000
0.005538,0.797520,-0.050000
0.005541,0.797520,-0.050000
0.005544,0.797520,-0.050000
0.005547,0.797520,-0.050000
0.005550,0.797520,-0.070101
0.005554,0.797520,-0.070101
0.005557,0.797520,-0.050000
0.005560,0.797520,-0.050000
0.005563,0.797520,-0.050000
0.005566,0.797520,-0.050000
0.005570,0.797520,-0.050000
0.005573,0.797520,-0.029900
0.005576,0.797520,-0.029900
0.005579,0.797520,-0.029900
0.005582,0.797520,-0.029900
0.005586,0.797520,-0.050000
0.005589,0.777420,-0.029900
0.005592,0.797520,-0.029900
0.005595,0.797520,-0.050000
0.005598,0.797520,-0.029900
0.005602,0.777420,-0.029900
0.005605,0.797520,-0.029900
0.005608,0.777420,-0.029900
0.005611,0.797520,-0.029900
0.005614,0.777420,-0.029900
0.005618,0.797520,-0.029900
0.005621,0.777420,-0.029900
0.005624,0.777420,-0.029900
0.005627,0.777420,-0.029900
0.005630,0.797520,-0.009799
0.005634,0.797520,-0.029900
0.005637,0.777420,-0.029900
0.005640,0.797520,-0.009799
0.005643,0.797520,-0.029900
0.005646,0.777420,-0.009799
0.005650,0.797520,-0.009799
0.005653,0.777420,-0.029900
0.005656,0.777420,-0.009799
0.005659,0.777420,-0.009799
0.005662,0.777420,-0.009799
0.005666,0.777420,-0.009799
0.005669,0.777420,-0.009799
0.005672,0.777420,-0.009799
0.005675,0.777420,-0.009799
0.005678,0.777420,0.010301
0.005682,0.777420,0.010301
0.005685,0.797520,0.010301
0.005688,0.777420,-0.009799
0.005691,0.777420,-0.009799
0.005694,0.777420,-0.009799
0.005698,0.777420,-0.009799
0.005701,0.777420,-0.009799
0.005704,0.777420,-0.009799
0.005707,0.777420,-0.009799
0.005710,0.777420,-0.009799
0.005714,0.777420,-0.009799
0.005717,0.777420,-0.029900
0.005720,0.777420,-0.029900
0.005723,0.777420,-0.009799
0.005726,0.777420,-0.009799
0.005730,0.777420,-0.009799
0.005733,0.777420,-0.009799
0.005736,0.777420,-0.009799
0.005739,0.777420,-0.009799
0.005742,0.777420,-0.009799
0.005746,0.777420,-0.009799
0.005749,0.757319,-0.029900
0.005752,0.777420,-0.029900
0.005755,0.777420,-0.029900
0.005758,0.777420,-0.029900
0.005762,0.777420,-0.029900
0.005765,0.777420,-0.009799
0.005768,0.777420,-0.029900
0.005771,0.757319,-0.029900
0.005774,0.777420,-0.029900
0.005778,0.777420,-0.029900
0.005781,0.777420,-0.029900
0.005784,0.777420,-0.029900
0.005787,0.777420,-0.029900
0.005790,0.777420,-0.029900
0.005794,0.757319,-0.029900
0.005797,0.777420,-0.009799
0.005800,0.757319,-0.029900
0.005803,0.777420,-0.029900
0.005806,0.757319,-0.009799
0.005810,0.757319,-0.029900
0.005813,0.777420,-0.009799
0.005816,0.757319,0.010301
0.005819,0.757319,-0.009799
0.005822,0.757319,-0.009799
0.005826,0.757319,-0.009799
0.005829,0.757319,-0.009799
0.005832,0.757319,-0.009799
0.005835,0.757319,-0.009799
0.005838,0.757319,0.010301
0.005842,0.757319,-0.009799
0.005845,0.777420,0.010301
0.005848,0.777420,-0.009799
0.005851,0.757319,0.010301
0.005854,0.757319,0.010301
0.005858,0.757319,0.010301
0.005861,0.757319,-0.009799
0.005864,0.757319,0.010301
0.005867,0.757319,0.010301
0.005870,0.757319,0.010301
0.005874,0.757319,-0.009799
0.005877,0.757319,0.010301
0.005880,0.757319,-0.009799
0.005883,0.757319,0.010301
0.005886,0.757319,0.010301
0.005890,0.757319,-0.009799
0.005893,0.757319,-0.009799
0.005896,0.757319,0.010301
0.005899,0.777420,0.010301
0.005902,0.757319,-0.009799
0.005906,0.757319,0.010301
0.005909,0.757319,-0.009799
0.005912,0.757319,0.010301
0.005915,0.737219,-0.009799
0.005918,0.757319,0.010301
0.005922,0.757319,0.010301
0.005925,0.757319,0.010301
0.005928,0.737219,-0.009799
0.005931,0.757319,-0.009799
0.005934,0.757319,-0.009799
0.005938,0.737219,0.010301
0.005941,0.757319,0.010301
0.005944,0.737219,0.010301
0.005947,0.757319,0.010301
0.005950,0.737219,-0.009799
0.005954,0.737219,-0.009799
0.005957,0.737219,-0.009799
0.005960,0.757319,0.010301
0.005963,0.737219,-0.009799
0.005966,0.737219,-0.009799
0.005970,0.757319,-0.009799
0.005973,0.737219,-0.009799
0.005976,0.737219,-0.009799
0.005979,0.737219,-0.009799
0.005982,0.737219,-0.009799
0.005986,0.737219,-0.009799
0.005989,0.737219,-0.009799
0.005992,0.737219,-0.029900
0.005995,0.737219,-0.009799
0.005998,0.717118,-0.009799
0.006002,0.737219,-0.009799
0.006005,0.737219,-0.009799
0.006008,0.737219,-0.009799
0.006011,0.737219,-0.009799
0.006014,0.737219,-0.009799
0.006018,0.737219,-0.009799
0.006021,0.737219,0.010301
0.006024,0.717118,0.010301
0.006027,0.737219,0.010301
0.006030,0.737219,-0.009799
0.006034,0.737219,0.010301
0.006037,0.737219,-0.009799
0.006040,0.717118,-0.009799
0.006043,0.757319,-0.009799
0.006046,0.737219,0.010301
0.006050,0.737219,0.010301
0.006053,0.737219,0.010301
0.006056,0.737219,0.010301
0.006059,0.717118,0.010301
0.006062,0.737219,0.010301
0.006066,0.717118,0.010301
0.006069,0.737219,0.010301
0.006072,0.737219,0.030402
0.006075,0.717118,0.030402
0.006078,0.737219,0.010301
0.006082,0.737219,0.010301
0.006085,0.717118,0.030402
0.006088,0.717118,0.030402
0.006091,0.717118,0.030402
0.006094,0.717118,0.030402
0.006098,0.717118,0.030402
0.006101,0.717118,0.030402
0.006104,0.717118,0.030402
0.006107,0.737219,0.030402
0.006110,0.717118,0.030402
0.006114,0.737219,0.010301
0.006117,0.717118,0.010301
0.006120,0.717118,0.030402
0.006123,0.717118,0.010301
0.006126,0.717118,0.030402
0.006130,0.717118,0.010301
0.006133,0.717118,0.030402
0.006136,0.717118,0.030402
0.006139,0.717118,0.030402
0.006142,0.717118,0.010301
0.006146,0.697018,0.030402
0.006149,0.717118,0.030402
0.006152,0.717118,0.030402
0.006155,0.717118,0.030402
0.006158,0.697018,0.030402
0.006162,0.717118,0.030402
0.006165,0.717118,0.050502
0.006168,0.717118,0.030402
0.006171,0.717118,0.030402
0.006174,0.717118,0.030402
0.006178,0.717118,0.030402
0.006181,0.717118,0.030402
0.006184,0.717118,0.030402
0.006187,0.697018,0.050502
0.006190,0.697018,0.030402
0.006194,0.717118,0.030402
0.006197,0.697018,0.030402
0.006200,0.717118,0.030402
0.006203,0.697018,0.030402
0.006206,0.717118,0.010301
0.006210,0.717118,0.010301
0.006213,0.717118,0.010301
0.006216,0.697018,0.010301
0.006219,0.697018,0.010301
0.006222,0.717118,0.010301
0.006226,0.697018,-0.009799
0.006229,0.697018,-0.009799
0.006232,0.697018,0.010301
0.006235,0.697018,-0.009799
0.006238,0.697018,0.010301
0.006242,0.676917,-0.009799
0.006245,0.697018,-0.009799
0.006248,0.697018,0.010301
0.006251,0.697018,-0.009799
0.006254,0.697018,-0.009799
0.006258,0.697018,0.010301
0.006261,0.676917,-0.009799
0.006264,0.697018,-0.009799
0.006267,0.697018,0.010301
0.006270,0.697018,0.010301
0.006274,0.697018,-0.009799
0.006277,0.697018,0.010301
0.006280,0.697018,0.010301
0.006283,0.697018,0.010301
0.006286,0.697018,0.030402
0.006290,0.697018,0.010301
0.006293,0.676917,0.010301
0.006296,0.676917,0.010301
0.006299,0.697018,0.010301
0.006302,0.697018,0.010301
0.006306,0.676917,0.010301
0.006309,0.676917,0.030402
0.006312,0.676917,0.010301
0.006315,0.676917,0.010301
0.006318,0.676917,0.030402
0.006322,0.676917,0.010301
0.006325,0.676917,0.030402
0.006328,0.676917,0.030402
0.006331,0.676917,0.030402
0.006334,0.676917,0.030402
0.006338,0.676917,0.030402
0.006341,0.656817,0.010301
0.006344,0.676917,0.010301
0.006347,0.676917,0.010301
0.006350,0.656817,-0.009799
0.006354,0.676917,0.010301
0.006357,0.656817,0.010301
0.006360,0.676917,0.010301
0.006363,0.676917,-0.009799
0.006366,0.656817,-0.009799
0.006370,0.656817,-0.009799
0.006373,0.656817,-0.009799
0.006376,0.656817,-0.009799
0.006379,0.676917,0.010301
0.006382,0.656817,0.010301
0.006386,0.656817,-0.009799
0.006389,0.676917,0.010301
0.006392,0.676917,-0.009799
0.006395,0.656817,0.010301
0.006398,0.656817,-0.009799
0.006402,0.656817,0.010301
0.006405,0.656817,0.030402
0.006408,0.656817,0.010301
0.006411,0.656817,0.010301
0.006414,0.656817,0.010301
0.006418,0.656817,0.010301
0.006421,0.656817,0.010301
0.006424,0.656817,0.010301
0.006427,0.656817,-0.009799
0.006430,0.656817,0.010301
0.006434,0.656817,0.010301
0.006437,0.656817,0.010301
0.006440,0.656817,0.010301
0.006443,0.656817,0.010301
0.006446,0.656817,0.010301
0.006450,0.656817,-0.009799
0.006453,0.656817,-0.009799
0.006456,0.656817,-0.009799
0.006459,0.636716,0.010301
0.006462,0.656817,0.010301
0.006466,0.636716,0.010301
0.006469,0.656817,0.010301
0.006472,0.636716,0.010301
0.006475,0.636716,0.010301
0.006478,0.636716,0.010301
0.006482,0.636716,0.010301
0.006485,0.636716,0.030402
0.006488,0.636716,0.010301
0.006491,0.636716,0.010301
0.006494,0.636716,0.010301
0.006498,0.656817,0.010301
0.006501,0.636716,0.010301
0.006504,0.636716,0.010301
0.006507,0.636716,0.010301
0.006510,0.616616,0.010301
0.006514,0.616616,0.010301
0.006517,0.636716,0.010301
0.006520,0.616616,0.010301
0.006523,0.616616,0.010301
0.006526,0.616616,0.010301
0.006530,0.636716,0.010301
0.006533,0.616616,-0.009799
0.006536,0.636716,-0.009799
0.006539,0.636716,0.010301
0.006542,0.616616,0.010301
0.006546,0.636716,0.010301
0.006549,0.636716,0.010301
0.006552,0.616616,0.010301
0.006555,0.616616,0.010301
0.006558,0.616616,0.010301
0.006562,0.616616,0.010301
0.006565,0.616616,0.010301
0.006568,0.616616,0.010301
0.006571,0.616616,-0.009799
0.006574,0.616616,-0.009799
0.006578,0.616616,-0.009799
0.006581,0.616616,-0.029900
0.006584,0.616616,-0.029900
0.006587,0.616616,-0.029900
0.006590,0.616616,-0.029900
0.006594,0.616616,-0.029900
0.006597,0.616616,-0.009799
0.006600,0.616616,-0.009799
0.006603,0.616616,-0.009799
0.006606,0.616616,0.010301
0.006610,0.616616,-0.009799
0.006613,0.596515,-0.009799
0.006616,0.596515,-0.009799
0.006619,0.616616,-0.009799
0.006622,0.616616,0.010301
