Time(s),CHAN1(V),CHAN2(V)
-0.018453,0.656817,-0.050000
-0.018450,0.636716,-0.050000
-0.018446,0.636716,-0.050000
-0.018443,0.656817,-0.050000
-0.018440,0.636716,-0.050000
-0.018437,0.656817,-0.050000
-0.018434,0.636716,-0.050000
-0.018430,0.656817,-0.050000
-0.018427,0.656817,-0.050000
-0.018424,0.636716,-0.050000
-0.018421,0.656817,-0.029900
-0.018418,0.656817,-0.050000
-0.018414,0.656817,-0.050000
-0.018411,0.636716,-0.050000
-0.018408,0.656817,-0.050000
-0.018405,0.656817,-0.050000
-0.018402,0.656817,-0.050000
-0.018398,0.656817,-0.050000
-0.018395,0.656817,-0.050000
-0.018392,0.656817,-0.050000
-0.018389,0.656817,-0.050000
-0.018386,0.656817,-0.050000
-0.018382,0.656817,-0.050000
-0.018379,0.676917,-0.050000
-0.018376,0.656817,-0.050000
-0.018373,0.656817,-0.029900
-0.018370,0.656817,-0.029900
-0.018366,0.656817,-0.029900
-0.018363,0.656817,-0.029900
-0.018360,0.656817,-0.029900
-0.018357,0.656817,-0.029900
-0.018354,0.676917,-0.029900
-0.018350,0.676917,-0.029900
-0.018347,0.656817,-0.029900
-0.018344,0.656817,-0.029900
-0.018341,0.656817,-0.050000
-0.018338,0.676917,-0.029900
-0.018334,0.676917,-0.029900
-0.018331,0.676917,-0.050000
-0.018328,0.656817,-0.029900
-0.018325,0.676917,-0.029900
-0.018322,0.676917,-0.029900
-0.018318,0.676917,-0.050000
-0.018315,0.656817,-0.050000
-0.018312,0.656817,-0.029900
-0.018309,0.676917,-0.029900
-0.018306,0.676917,-0.050000
-0.018302,0.676917,-0.029900
-0.018299,0.656817,-0.050000
-0.018296,0.676917,-0.050000
-0.018293,0.676917,-0.050000
-0.018290,0.676917,-0.050000
-0.018286,0.656817,-0.050000
-0.018283,0.676917,-0.070101
-0.018280,0.676917,-0.050000
-0.018277,0.676917,-0.050000
-0.018274,0.676917,-0.070101
-0.018270,0.676917,-0.050000
-0.018267,0.676917,-0.070101
-0.018264,0.676917,-0.050000
-0.018261,0.676917,-0.050000
-0.018258,0.676917,-0.050000
-0.018254,0.676917,-0.050000
-0.018251,0.676917,-0.050000
-0.018248,0.697018,-0.050000
-0.018245,0.676917,-0.050000
-0.018242,0.676917,-0.050000
-0.018238,0.676917,-0.050000
-0.018235,0.676917,-0.070101
-0.018232,0.676917,-0.050000
-0.018229,0.676917,-0.050000
-0.018226,0.676917,-0.050000
-0.018222,0.676917,-0.050000
-0.018219,0.676917,-0.050000
-0.018216,0.676917,-0.050000
-0.018213,0.697018,-0.050000
-0.018210,0.676917,-0.050000
-0.018206,0.697018,-0.029900
-0.018203,0.697018,-0.050000
-0.018200,0.676917,-0.050000
-0.018197,0.697018,-0.050000
-0.018194,0.697018,-0.050000
-0.018190,0.676917,-0.050000
-0.018187,0.676917,-0.050000
-0.018184,0.697018,-0.050000
-0.018181,0.676917,-0.050000
-0.018178,0.697018,-0.029900
-0.018174,0.697018,-0.029900
-0.018171,0.697018,-0.029900
-0.018168,0.697018,-0.029900
-0.018165,0.697018,-0.009799
-0.018162,0.676917,-0.029900
-0.018158,0.697018,-0.029900
-0.018155,0.697018,-0.029900
-0.018152,0.697018,-0.029900
-0.018149,0.676917,-0.029900
-0.018146,0.697018,-0.029900
-0.018142,0.697018,-0.009799
-0.018139,0.697018,-0.029900
-0.018136,0.717118,-0.029900
-0.018133,0.697018,-0.029900
-0.018130,0.697018,-0.009799
-0.018126,0.697018,-0.029900
-0.018123,0.697018,-0.009799
-0.018120,0.697018,-0.029900
-0.018117,0.697018,-0.029900
-0.018114,0.697018,-0.029900
-0.018110,0.697018,-0.029900
-0.018107,0.697018,-0.029900
-0.018104,0.717118,-0.029900
-0.018101,0.697018,-0.029900
-0.018098,0.717118,-0.029900
-0.018094,0.717118,-0.029900
-0.018091,0.717118,-0.029900
-0.018088,0.697018,-0.029900
-0.018085,0.697018,-0.029900
-0.018082,0.717118,-0.050000
-0.018078,0.697018,-0.050000
-0.018075,0.697018,-0.029900
-0.018072,0.717118,-0.029900
-0.018069,0.717118,-0.050000
-0.018066,0.717118,-0.029900
-0.018062,0.717118,-0.050000
-0.018059,0.717118,-0.029900
-0.018056,0.717118,-0.029900
-0.018053,0.717118,-0.029900
-0.018050,0.717118,-0.029900
-0.018046,0.717118,-0.029900
-0.018043,0.717118,-0.029900
-0.018040,0.717118,-0.029900
-0.018037,0.697018,-0.029900
-0.018034,0.717118,-0.029900
-0.018030,0.717118,-0.029900
-0.018027,0.717118,-0.029900
-0.018024,0.717118,-0.009799
-0.018021,0.717118,-0.029900
-0.018018,0.717118,-0.029900
-0.018014,0.717118,-0.029900
-0.018011,0.717118,-0.029900
-0.018008,0.717118,-0.029900
-0.018005,0.717118,-0.009799
-0.018002,0.737219,-0.009799
-0.017998,0.717118,-0.029900
-0.017995,0.717118,-0.029900
-0.017992,0.717118,-0.029900
-0.017989,0.717118,-0.029900
-0.017986,0.717118,-0.009799
-0.017982,0.737219,-0.029900
-0.017979,0.717118,-0.009799
-0.017976,0.737219,-0.009799
-0.017973,0.717118,-0.029900
-0.017970,0.737219,-0.029900
-0.017966,0.717118,-0.029900
-0.017963,0.737219,-0.029900
-0.017960,0.737219,-0.029900
-0.017957,0.737219,-0.029900
-0.017954,0.717118,-0.029900
-0.017950,0.737219,-0.029900
-0.017947,0.717118,-0.029900
-0.017944,0.737219,-0.029900
-0.017941,0.737219,-0.029900
-0.017938,0.717118,-0.029900
-0.017934,0.717118,-0.029900
-0.017931,0.737219,-0.009799
-0.017928,0.737219,-0.029900
-0.017925,0.737219,-0.050000
-0.017922,0.737219,-0.029900
-0.017918,0.717118,-0.029900
-0.017915,0.737219,-0.029900
-0.017912,0.737219,-0.029900
-0.017909,0.737219,-0.029900
-0.017906,0.737219,-0.029900
-0.017902,0.737219,-0.029900
-0.017899,0.737219,-0.029900
-0.017896,0.737219,-0.029900
-0.017893,0.737219,-0.029900
-0.017890,0.737219,-0.029900
-0.017886,0.737219,-0.029900
-0.017883,0.737219,-0.029900
-0.017880,0.737219,-0.029900
-0.017877,0.757319,-0.009799
-0.017874,0.737219,-0.009799
-0.017870,0.737219,-0.009799
-0.017867,0.757319,-0.029900
-0.017864,0.737219,-0.029900
-0.017861,0.737219,-0.029900
-0.017858,0.757319,-0.029900
-0.017854,0.757319,-0.029900
-0.017851,0.757319,-0.029900
-0.017848,0.737219,-0.029900
-0.017845,0.737219,-0.029900
-0.017842,0.737219,-0.050000
-0.017838,0.757319,-0.050000
-0.017835,0.737219,-0.050000
-0.017832,0.757319,-0.050000
-0.017829,0.737219,-0.050000
-0.017826,0.757319,-0.050000
-0.017822,0.757319,-0.050000
-0.017819,0.737219,-0.029900
-0.017816,0.737219,-0.029900
-0.017813,0.757319,-0.029900
-0.017810,0.757319,-0.009799
-0.017806,0.757319,-0.009799
-0.017803,0.757319,-0.029900
-0.017800,0.757319,-0.029900
-0.017797,0.737219,-0.029900
-0.017794,0.757319,-0.029900
-0.017790,0.757319,-0.009799
-0.017787,0.757319,-0.029900
-0.017784,0.757319,-0.050000
-0.017781,0.757319,-0.029900
-0.017778,0.757319,-0.029900
-0.017774,0.757319,-0.029900
-0.017771,0.757319,-0.050000
-0.017768,0.757319,-0.050000
-0.017765,0.757319,-0.050000
-0.017762,0.737219,-0.050000
-0.017758,0.757319,-0.029900
-0.017755,0.757319,-0.029900
-0.017752,0.757319,-0.029900
-0.017749,0.777420,-0.029900
-0.017746,0.777420,-0.029900
-0.017742,0.757319,-0.029900
-0.017739,0.757319,-0.009799
-0.017736,0.757319,-0.029900
-0.017733,0.757319,-0.029900
-0.017730,0.757319,-0.029900
-0.017726,0.757319,-0.029900
-0.017723,0.757319,-0.029900
-0.017720,0.757319,-0.050000
-0.017717,0.757319,-0.009799
-0.017714,0.777420,-0.029900
-0.017710,0.777420,-0.029900
-0.017707,0.757319,-0.029900
-0.017704,0.757319,-0.009799
-0.017701,0.777420,-0.029900
-0.017698,0.757319,-0.009799
-0.017694,0.757319,-0.009799
-0.017691,0.777420,-0.009799
-0.017688,0.757319,-0.029900
-0.017685,0.777420,-0.009799
-0.017682,0.777420,-0.009799
-0.017678,0.777420,-0.009799
-0.017675,0.777420,-0.009799
-0.017672,0.777420,-0.029900
-0.017669,0.777420,-0.029900
-0.017666,0.777420,-0.029900
-0.017662,0.777420,-0.029900
-0.017659,0.777420,-0.029900
-0.017656,0.777420,-0.029900
-0.017653,0.777420,-0.029900
-0.017650,0.777420,-0.009799
-0.017646,0.777420,-0.009799
-0.017643,0.777420,-0.029900
-0.017640,0.777420,-0.009799
-0.017637,0.777420,-0.009799
-0.017634,0.777420,-0.009799
-0.017630,0.777420,-0.009799
-0.017627,0.777420,-0.009799
-0.017624,0.777420,-0.009799
-0.017621,0.777420,-0.009799
-0.017618,0.777420,-0.029900
-0.017614,0.777420,-0.009799
-0.017611,0.777420,-0.029900
-0.017608,0.777420,-0.009799
-0.017605,0.777420,-0.009799
-0.017602,0.777420,-0.009799
-0.017598,0.777420,-0.009799
-0.017595,0.777420,-0.009799
-0.017592,0.797520,-0.009799
-0.017589,0.797520,-0.009799
-0.017586,0.777420,-0.029900
-0.017582,0.777420,-0.009799
-0.017579,0.797520,-0.009799
-0.017576,0.777420,-0.009799
-0.017573,0.797520,-0.029900
-0.017570,0.777420,-0.029900
-0.017566,0.797520,-0.009799
-0.017563,0.777420,-0.009799
-0.017560,0.797520,-0.029900
-0.017557,0.777420,-0.029900
-0.017554,0.797520,-0.029900
-0.017550,0.777420,-0.029900
-0.017547,0.777420,-0.029900
-0.017544,0.797520,-0.029900
-0.017541,0.797520,-0.029900
-0.017538,0.797520,-0.009799
-0.017534,0.797520,-0.009799
-0.017531,0.797520,-0.009799
-0.017528,0.797520,-0.009799
-0.017525,0.777420,-0.029900
-0.017522,0.797520,-0.009799
-0.017518,0.797520,-0.029900
-0.017515,0.797520,-0.009799
-0.017512,0.797520,-0.009799
-0.017509,0.797520,-0.029900
-0.017506,0.797520,-0.009799
-0.017502,0.797520,-0.009799
-0.017499,0.797520,-0.009799
-0.017496,0.797520,-0.009799
-0.017493,0.797520,-0.009799
-0.017490,0.797520,-0.009799
-0.017486,0.797520,-0.009799
-0.017483,0.797520,-0.009799
-0.017480,0.797520,-0.009799
-0.017477,0.797520,-0.009799
-0.017474,0.797520,-0.009799
-0.017470,0.797520,-0.009799
-0.017467,0.797520,-0.009799
-0.017464,0.797520,-0.009799
-0.017461,0.797520,-0.009799
-0.017458,0.797520,-0.009799
-0.017454,0.797520,-0.009799
-0.017451,0.797520,-0.009799
-0.017448,0.817621,-0.009799
-0.017445,0.797520,-0.009799
-0.017442,0.797520,-0.009799
-0.017438,0.817621,-0.029900
-0.017435,0.817621,-0.029900
-0.017432,0.797520,-0.009799
-0.017429,0.817621,-0.029900
-0.017426,0.797520,-0.009799
-0.017422,0.817621,-0.009799
-0.017419,0.797520,-0.029900
-0.017416,0.797520,-0.009799
-0.017413,0.817621,-0.009799
-0.017410,0.797520,0.010301
-0.017406,0.817621,-0.009799
-0.017403,0.797520,-0.009799
-0.017400,0.797520,-0.009799
-0.017397,0.817621,-0.009799
-0.017394,0.797520,-0.009799
-0.017390,0.797520,-0.009799
-0.017387,0.817621,-0.029900
-0.017384,0.797520,-0.009799
-0.017381,0.817621,-0.029900
-0.017378,0.817621,-0.029900
-0.017374,0.797520,-0.009799
-0.017371,0.797520,-0.009799
-0.017368,0.817621,-0.009799
-0.017365,0.817621,-0.009799
-0.017362,0.817621,-0.029900
-0.017358,0.817621,-0.009799
-0.017355,0.817621,-0.009799
-0.017352,0.817621,-0.009799
-0.017349,0.797520,-0.009799
-0.017346,0.817621,-0.009799
-0.017342,0.817621,-0.009799
-0.017339,0.797520,-0.009799
-0.017336,0.817621,-0.009799
-0.017333,0.817621,0.010301
-0.017330,0.817621,0.010301
-0.017326,0.817621,0.010301
-0.017323,0.837721,0.010301
-0.017320,0.817621,0.010301
-0.017317,0.817621,0.010301
-0.017314,0.797520,0.010301
-0.017310,0.817621,0.010301
-0.017307,0.817621,0.030402
-0.017304,0.817621,0.010301
-0.017301,0.817621,0.010301
-0.017298,0.837721,0.010301
-0.017294,0.817621,0.010301
-0.017291,0.837721,0.010301
-0.017288,0.837721,-0.009799
-0.017285,0.817621,0.010301
-0.017282,0.817621,0.010301
-0.017278,0.817621,0.010301
-0.017275,0.817621,0.010301
-0.017272,0.817621,0.010301
-0.017269,0.837721,0.010301
-0.017266,0.837721,0.010301
-0.017262,0.837721,0.010301
-0.017259,0.817621,0.010301
-0.017256,0.817621,0.010301
-0.017253,0.817621,-0.009799
-0.017250,0.817621,-0.009799
-0.017246,0.817621,-0.009799
-0.017243,0.817621,-0.009799
-0.017240,0.837721,-0.009799
-0.017237,0.817621,-0.009799
-0.017234,0.837721,-0.009799
-0.017230,0.837721,-0.009799
-0.017227,0.837721,-0.009799
-0.017224,0.817621,-0.009799
-0.017221,0.837721,-0.009799
-0.017218,0.837721,-0.029900
-0.017214,0.837721,-0.009799
-0.017211,0.837721,-0.029900
-0.017208,0.837721,-0.009799
-0.017205,0.837721,-0.009799
-0.017202,0.837721,-0.029900
-0.017198,0.837721,-0.009799
-0.017195,0.817621,-0.009799
-0.017192,0.837721,-0.009799
-0.017189,0.837721,-0.029900
-0.017186,0.837721,-0.029900
-0.017182,0.837721,-0.029900
-0.017179,0.817621,-0.029900
-0.017176,0.837721,-0.029900
-0.017173,0.837721,-0.009799
-0.017170,0.837721,-0.029900
-0.017166,0.837721,-0.009799
-0.017163,0.837721,-0.029900
-0.017160,0.837721,-0.029900
-0.017157,0.837721,-0.009799
-0.017154,0.837721,-0.009799
-0.017150,0.837721,-0.009799
-0.017147,0.837721,-0.009799
-0.017144,0.837721,-0.009799
-0.017141,0.837721,-0.009799
-0.017138,0.837721,0.010301
-0.017134,0.837721,0.010301
-0.017131,0.837721,-0.009799
-0.017128,0.837721,0.010301
-0.017125,0.837721,0.010301
-0.017122,0.837721,0.010301
-0.017118,0.837721,0.010301
-0.017115,0.857822,0.010301
-0.017112,0.837721,0.010301
-0.017109,0.837721,0.010301
-0.017106,0.837721,0.010301
-0.017102,0.837721,-0.009799
-0.017099,0.837721,0.010301
-0.017096,0.837721,0.010301
-0.017093,0.837721,0.010301
-0.017090,0.837721,0.010301
-0.017086,0.857822,0.010301
-0.017083,0.837721,0.010301
-0.017080,0.837721,0.010301
-0.017077,0.857822,0.010301
-0.017074,0.837721,0.010301
-0.017070,0.857822,0.010301
-0.017067,0.857822,0.010301
-0.017064,0.857822,-0.009799
-0.017061,0.857822,0.010301
-0.017058,0.857822,0.010301
-0.017054,0.837721,0.010301
-0.017051,0.857822,0.010301
-0.017048,0.857822,0.010301
-0.017045,0.837721,0.010301
-0.017042,0.837721,0.010301
-0.017038,0.857822,-0.009799
-0.017035,0.857822,0.010301
-0.017032,0.857822,0.010301
-0.017029,0.857822,0.010301
-0.017026,0.857822,0.010301
-0.017022,0.857822,0.010301
-0.017019,0.857822,0.010301
-0.017016,0.857822,0.010301
-0.017013,0.857822,-0.009799
-0.017010,0.857822,0.010301
-0.017006,0.837721,-0.009799
-0.017003,0.837721,-0.009799
-0.017000,0.857822,0.010301
-0.016997,0.857822,-0.009799
-0.016994,0.857822,0.010301
-0.016990,0.857822,-0.009799
-0.016987,0.837721,-0.009799
-0.016984,0.837721,-0.009799
-0.016981,0.837721,0.010301
-0.016978,0.837721,0.010301
-0.016974,0.857822,-0.009799
-0.016971,0.857822,-0.009799
-0.016968,0.857822,-0.009799
-0.016965,0.837721,-0.009799
-0.016962,0.857822,0.010301
-0.016958,0.857822,-0.009799
-0.016955,0.857822,-0.009799
-0.016952,0.857822,-0.009799
-0.016949,0.857822,0.010301
-0.016946,0.857822,0.010301
-0.016942,0.857822,0.010301
-0.016939,0.857822,-0.009799
-0.016936,0.857822,-0.009799
-0.016933,0.857822,-0.009799
-0.016930,0.877922,-0.009799
-0.016926,0.857822,0.010301
-0.016923,0.857822,0.010301
-0.016920,0.857822,0.010301
-0.016917,0.857822,0.010301
-0.016914,0.857822,0.010301
-0.016910,0.857822,0.010301
-0.016907,0.857822,0.010301
-0.016904,0.857822,0.010301
-0.016901,0.877922,0.010301
-0.016898,0.857822,0.010301
-0.016894,0.877922,0.010301
-0.016891,0.857822,0.010301
-0.016888,0.877922,-0.009799
-0.016885,0.857822,-0.009799
-0.016882,0.857822,-0.009799
-0.016878,0.857822,0.010301
-0.016875,0.877922,-0.009799
-0.016872,0.857822,-0.009799
-0.016869,0.857822,-0.009799
-0.016866,0.857822,-0.009799
-0.016862,0.857822,-0.009799
-0.016859,0.877922,-0.009799
-0.016856,0.857822,-0.009799
-0.016853,0.857822,-0.009799
-0.016850,0.857822,-0.029900
-0.016846,0.857822,-0.009799
-0.016843,0.857822,-0.029900
-0.016840,0.857822,-0.029900
-0.016837,0.857822,-0.029900
-0.016834,0.857822,-0.009799
-0.016830,0.857822,-0.009799
-0.016827,0.857822,-0.009799
-0.016824,0.857822,-0.009799
-0.016821,0.857822,0.010301
-0.016818,0.877922,0.010301
-0.016814,0.857822,-0.009799
-0.016811,0.857822,-0.009799
-0.016808,0.857822,0.010301
-0.016805,0.857822,-0.009799
-0.016802,0.857822,-0.009799
-0.016798,0.877922,0.010301
-0.016795,0.877922,-0.009799
-0.016792,0.857822,-0.009799
-0.016789,0.877922,-0.029900
-0.016786,0.857822,-0.009799
-0.016782,0.857822,-0.009799
-0.016779,0.877922,-0.009799
-0.016776,0.877922,0.010301
-0.016773,0.877922,0.010301
-0.016770,0.857822,0.010301
-0.016766,0.877922,0.010301
-0.016763,0.877922,-0.009799
-0.016760,0.877922,-0.009799
-0.016757,0.877922,-0.009799
-0.016754,0.877922,-0.009799
-0.016750,0.877922,-0.029900
-0.016747,0.877922,-0.029900
-0.016744,0.877922,-0.029900
-0.016741,0.877922,-0.009799
-0.016738,0.857822,-0.009799
-0.016734,0.877922,-0.009799
-0.016731,0.877922,-0.009799
-0.016728,0.857822,-0.029900
-0.016725,0.877922,-0.009799
-0.016722,0.877922,-0.009799
-0.016718,0.877922,0.010301
-0.016715,0.877922,0.010301
-0.016712,0.877922,-0.009799
-0.016709,0.877922,0.010301
-0.016706,0.877922,0.010301
-0.016702,0.877922,-0.009799
-0.016699,0.877922,-0.009799
-0.016696,0.877922,-0.009799
-0.016693,0.877922,-0.009799
-0.016690,0.877922,-0.009799
-0.016686,0.877922,0.010301
-0.016683,0.877922,-0.009799
-0.016680,0.877922,-0.009799
-0.016677,0.877922,-0.009799
-0.016674,0.877922,-0.009799
-0.016670,0.877922,-0.009799
-0.016667,0.877922,-0.009799
-0.016664,0.877922,-0.009799
-0.016661,0.877922,-0.009799
-0.016658,0.877922,-0.009799
-0.016654,0.877922,-0.009799
-0.016651,0.877922,-0.029900
-0.016648,0.898023,-0.029900
-0.016645,0.877922,-0.029900
-0.016642,0.877922,-0.029900
-0.016638,0.877922,-0.029900
-0.016635,0.877922,-0.050000
-0.016632,0.877922,-0.029900
-0.016629,0.877922,-0.029900
-0.016626,0.877922,-0.029900
-0.016622,0.877922,-0.009799
-0.016619,0.877922,-0.029900
-0.016616,0.877922,-0.029900
-0.016613,0.877922,-0.029900
-0.016610,0.877922,-0.029900
-0.016606,0.877922,-0.029900
-0.016603,0.877922,-0.029900
-0.016600,0.898023,-0.029900
-0.016597,0.898023,-0.029900
-0.016594,0.877922,-0.029900
-0.016590,0.877922,-0.009799
-0.016587,0.877922,-0.009799
-0.016584,0.898023,-0.029900
-0.016581,0.877922,-0.009799
-0.016578,0.877922,-0.009799
-0.016574,0.877922,-0.029900
-0.016571,0.877922,-0.029900
-0.016568,0.877922,-0.009799
-0.016565,0.898023,-0.009799
-0.016562,0.898023,-0.009799
-0.016558,0.898023,-0.009799
-0.016555,0.898023,0.010301
-0.016552,0.898023,-0.009799
-0.016549,0.877922,-0.029900
-0.016546,0.898023,-0.009799
-0.016542,0.877922,-0.029900
-0.016539,0.898023,-0.009799
-0.016536,0.877922,-0.029900
-0.016533,0.898023,-0.029900
-0.016530,0.877922,-0.029900
-0.016526,0.877922,-0.009799
-0.016523,0.898023,-0.009799
-0.016520,0.877922,-0.029900
-0.016517,0.898023,-0.009799
-0.016514,0.877922,-0.029900
-0.016510,0.877922,-0.029900
-0.016507,0.898023,-0.029900
-0.016504,0.877922,-0.029900
-0.016501,0.898023,-0.009799
-0.016498,0.898023,-0.029900
-0.016494,0.898023,-0.029900
-0.016491,0.898023,-0.029900
-0.016488,0.877922,-0.029900
-0.016485,0.877922,-0.029900
-0.016482,0.898023,-0.029900
-0.016478,0.898023,-0.029900
-0.016475,0.898023,-0.029900
-0.016472,0.898023,-0.029900
-0.016469,0.898023,-0.050000
-0.016466,0.898023,-0.029900
-0.016462,0.898023,-0.029900
-0.016459,0.898023,-0.029900
-0.016456,0.898023,-0.029900
-0.016453,0.898023,-0.009799
-0.016450,0.898023,-0.009799
-0.016446,0.898023,-0.029900
-0.016443,0.898023,-0.009799
-0.016440,0.898023,-0.029900
-0.016437,0.898023,-0.029900
-0.016434,0.898023,-0.029900
-0.016430,0.898023,-0.009799
-0.016427,0.898023,-0.009799
-0.016424,0.898023,-0.009799
-0.016421,0.898023,-0.029900
-0.016418,0.898023,-0.029900
-0.016414,0.898023,-0.029900
-0.016411,0.898023,-0.029900
-0.016408,0.898023,-0.029900
-0.016405,0.898023,-0.009799
-0.016402,0.898023,-0.029900
-0.016398,0.898023,-0.029900
-0.016395,0.898023,-0.029900
-0.016392,0.898023,-0.029900
-0.016389,0.877922,-0.009799
-0.016386,0.898023,-0.029900
-0.016382,0.898023,-0.029900
-0.016379,0.898023,-0.050000
-0.016376,0.918123,-0.029900
-0.016373,0.898023,-0.050000
-0.016370,0.898023,-0.029900
-0.016366,0.898023,-0.029900
-0.016363,0.898023,-0.029900
-0.016360,0.898023,-0.029900
-0.016357,0.898023,-0.009799
-0.016354,0.898023,-0.009799
-0.016350,0.898023,-0.029900
-0.016347,0.898023,-0.009799
-0.016344,0.898023,-0.029900
-0.016341,0.898023,-0.029900
-0.016338,0.898023,-0.029900
-0.016334,0.898023,-0.029900
-0.016331,0.898023,-0.029900
-0.016328,0.898023,-0.029900
-0.016325,0.898023,-0.029900
-0.016322,0.918123,-0.029900
-0.016318,0.898023,-0.029900
-0.016315,0.898023,-0.029900
-0.016312,0.918123,-0.009799
-0.016309,0.898023,-0.009799
-0.016306,0.918123,-0.009799
-0.016302,0.918123,-0.009799
-0.016299,0.898023,-0.009799
-0.016296,0.918123,-0.009799
-0.016293,0.898023,-0.009799
-0.016290,0.918123,-0.009799
-0.016286,0.898023,-0.009799
-0.016283,0.918123,-0.009799
-0.016280,0.898023,-0.009799
-0.016277,0.898023,-0.009799
-0.016274,0.898023,-0.009799
-0.016270,0.918123,-0.009799
-0.016267,0.898023,-0.009799
-0.016264,0.918123,-0.009799
-0.016261,0.898023,-0.009799
-0.016258,0.918123,-0.029900
-0.016254,0.898023,-0.009799
-0.016251,0.918123,-0.009799
-0.016248,0.918123,-0.009799
-0.016245,0.918123,-0.009799
-0.016242,0.918123,-0.009799
-0.016238,0.918123,0.010301
-0.016235,0.918123,-0.009799
-0.016232,0.898023,-0.009799
-0.016229,0.898023,0.010301
-0.016226,0.898023,-0.009799
-0.016222,0.898023,-0.009799
-0.016219,0.918123,-0.009799
-0.016216,0.918123,-0.009799
-0.016213,0.918123,-0.029900
-0.016210,0.918123,-0.029900
-0.016206,0.898023,-0.009799
-0.016203,0.918123,-0.029900
-0.016200,0.918123,-0.029900
-0.016197,0.918123,-0.029900
-0.016194,0.918123,-0.029900
-0.016190,0.918123,-0.029900
-0.016187,0.898023,-0.029900
-0.016184,0.898023,-0.009799
-0.016181,0.898023,-0.009799
-0.016178,0.918123,-0.029900
-0.016174,0.918123,-0.009799
-0.016171,0.918123,-0.009799
-0.016168,0.898023,-0.009799
-0.016165,0.918123,-0.009799
-0.016162,0.898023,-0.009799
-0.016158,0.918123,0.010301
-0.016155,0.918123,-0.009799
-0.016152,0.898023,-0.009799
-0.016149,0.898023,-0.009799
-0.016146,0.918123,-0.009799
-0.016142,0.918123,-0.009799
-0.016139,0.918123,-0.009799
-0.016136,0.918123,-0.009799
-0.016133,0.918123,-0.009799
-0.016130,0.918123,-0.009799
-0.016126,0.898023,-0.009799
-0.016123,0.898023,-0.009799
-0.016120,0.898023,-0.009799
-0.016117,0.918123,-0.009799
-0.016114,0.918123,-0.009799
-0.016110,0.918123,-0.009799
-0.016107,0.918123,-0.029900
-0.016104,0.918123,-0.009799
-0.016101,0.918123,-0.009799
-0.016098,0.898023,0.010301
-0.016094,0.918123,-0.009799
-0.016091,0.918123,-0.009799
-0.016088,0.918123,0.010301
-0.016085,0.918123,0.010301
-0.016082,0.918123,0.010301
-0.016078,0.918123,0.010301
-0.016075,0.918123,0.010301
-0.016072,0.918123,0.010301
-0.016069,0.918123,0.010301
-0.016066,0.918123,0.010301
-0.016062,0.898023,0.010301
-0.016059,0.918123,0.010301
-0.016056,0.898023,-0.009799
-0.016053,0.918123,0.010301
-0.016050,0.918123,-0.009799
-0.016046,0.918123,-0.009799
-0.016043,0.918123,-0.009799
-0.016040,0.918123,-0.009799
-0.016037,0.918123,0.010301
-0.016034,0.918123,-0.009799
-0.016030,0.918123,-0.009799
-0.016027,0.918123,-0.009799
-0.016024,0.918123,-0.029900
-0.016021,0.918123,-0.029900
-0.016018,0.918123,-0.029900
-0.016014,0.918123,-0.029900
-0.016011,0.918123,-0.009799
-0.016008,0.918123,-0.029900
-0.016005,0.918123,-0.009799
-0.016002,0.918123,-0.009799
-0.015998,0.918123,-0.009799
-0.015995,0.918123,-0.009799
-0.015992,0.918123,-0.009799
-0.015989,0.918123,-0.009799
-0.015986,0.918123,-0.009799
-0.015982,0.918123,-0.009799
-0.015979,0.918123,0.010301
-0.015976,0.918123,0.010301
-0.015973,0.918123,-0.009799
-0.015970,0.918123,-0.009799
-0.015966,0.918123,-0.009799
-0.015963,0.918123,0.010301
-0.015960,0.918123,-0.009799
-0.015957,0.938224,-0.009799
-0.015954,0.918123,-0.009799
-0.015950,0.918123,0.010301
-0.015947,0.918123,-0.009799
-0.015944,0.918123,-0.009799
-0.015941,0.918123,-0.009799
-0.015938,0.918123,-0.009799
-0.015934,0.918123,-0.009799
-0.015931,0.918123,-0.009799
-0.015928,0.918123,-0.029900
-0.015925,0.918123,-0.029900
-0.015922,0.918123,-0.009799
-0.015918,0.918123,-0.029900
-0.015915,0.918123,-0.009799
-0.015912,0.918123,-0.029900
-0.015909,0.938224,-0.029900
-0.015906,0.918123,-0.009799
-0.015902,0.918123,-0.029900
-0.015899,0.938224,-0.009799
-0.015896,0.918123,-0.009799
-0.015893,0.918123,-0.029900
-0.015890,0.938224,-0.029900
-0.015886,0.938224,-0.009799
-0.015883,0.918123,-0.009799
-0.015880,0.938224,-0.009799
-0.015877,0.918123,-0.009799
-0.015874,0.918123,-0.009799
-0.015870,0.918123,-0.009799
-0.015867,0.918123,-0.009799
-0.015864,0.918123,-0.009799
-0.015861,0.918123,-0.009799
-0.015858,0.918123,-0.009799
-0.015854,0.918123,-0.009799
-0.015851,0.918123,-0.009799
-0.015848,0.918123,0.010301
-0.015845,0.918123,-0.009799
-0.015842,0.938224,-0.009799
-0.015838,0.938224,-0.009799
-0.015835,0.918123,-0.009799
-0.015832,0.918123,-0.029900
-0.015829,0.918123,-0.009799
-0.015826,0.938224,-0.029900
-0.015822,0.918123,-0.009799
-0.015819,0.938224,-0.029900
-0.015816,0.938224,-0.029900
-0.015813,0.918123,-0.009799
-0.015810,0.918123,-0.029900
-0.015806,0.918123,-0.009799
-0.015803,0.918123,-0.009799
